ensembl_gene_id	ensembl_transcript_id	ensembl_exon_id	rank	transcript_biotype
ENSG00000167315	ENST00000591171	ENSE00003545571	2	retained_intron
ENSG00000267724	ENST00000591183	ENSE00002862568	1	lncRNA
ENSG00000184640	ENST00000591198	ENSE00002871687	11	protein_coding
ENSG00000105220	ENST00000591204	ENSE00002821880	5	protein_coding
ENSG00000175387	ENST00000591214	ENSE00002775761	9	protein_coding
ENSG00000267731	ENST00000591222	ENSE00002741197	1	lncRNA
ENSG00000167460	ENST00000591226	ENSE00002838149	1	retained_intron
ENSG00000267632	ENST00000591237	ENSE00002763470	1	lncRNA
ENSG00000105401	ENST00000591248	ENSE00002754671	7	retained_intron
ENSG00000267317	ENST00000591252	ENSE00002959661	1	lncRNA
ENSG00000183077	ENST00000591256	ENSE00002910231	6	protein_coding
ENSG00000011258	ENST00000591270	ENSE00002837149	13	retained_intron
ENSG00000204650	ENST00000591271	ENSE00003782220	4	processed_transcript
ENSG00000154065	ENST00000591280	ENSE00002933722	7	retained_intron
ENSG00000065000	ENST00000591284	ENSE00001376921	7	nonsense_mediated_decay
ENSG00000278318	ENST00000591289	ENSE00002919573	5	processed_transcript
ENSG00000104884	ENST00000591309	ENSE00002846681	7	nonsense_mediated_decay
ENSG00000130254	ENST00000591310	ENSE00002907762	5	processed_transcript
ENSG00000080947	ENST00000591316	ENSE00001709039	2	retained_intron
ENSG00000267216	ENST00000591325	ENSE00002751186	7	lncRNA
ENSG00000186020	ENST00000591340	ENSE00002890383	5	protein_coding
ENSG00000267041	ENST00000591344	ENSE00002775885	5	protein_coding
ENSG00000119541	ENST00000591383	ENSE00002853657	5	processed_transcript
ENSG00000132471	ENST00000591399	ENSE00002944854	9	protein_coding
ENSG00000141644	ENST00000591416	ENSE00002744033	16	protein_coding
ENSG00000160953	ENST00000591433	ENSE00002847838	12	nonsense_mediated_decay
ENSG00000197961	ENST00000591447	ENSE00002810678	2	protein_coding
ENSG00000140632	ENST00000591451	ENSE00002791768	16	protein_coding
ENSG00000153936	ENST00000591456	ENSE00002906440	5	protein_coding
ENSG00000130175	ENST00000591462	ENSE00002843891	19	protein_coding
ENSG00000068137	ENST00000591490	ENSE00002881111	11	retained_intron
ENSG00000175354	ENST00000591497	ENSE00002940516	9	protein_coding
ENSG00000179262	ENST00000591499	ENSE00003530402	8	nonsense_mediated_decay
ENSG00000267100	ENST00000591501	ENSE00002775160	1	lncRNA
ENSG00000166510	ENST00000591504	ENSE00002811578	12	protein_coding
ENSG00000267680	ENST00000591511	ENSE00002811128	4	protein_coding
ENSG00000072071	ENST00000591528	ENSE00002955193	4	processed_transcript
ENSG00000186300	ENST00000591539	ENSE00002856968	4	protein_coding
ENSG00000127616	ENST00000591545	ENSE00002828975	24	protein_coding
ENSG00000226803	ENST00000591553	ENSE00002782361	5	lncRNA
ENSG00000254901	ENST00000591566	ENSE00002900250	1	retained_intron
ENSG00000181038	ENST00000591571	ENSE00002831927	3	protein_coding
ENSG00000090971	ENST00000591590	ENSE00002840248	2	protein_coding
ENSG00000060069	ENST00000591598	ENSE00003642463	12	protein_coding
ENSG00000142252	ENST00000591607	ENSE00002968458	2	protein_coding
ENSG00000101546	ENST00000591612	ENSE00002859173	1	retained_intron
ENSG00000141576	ENST00000591615	ENSE00002847146	4	protein_coding
ENSG00000150477	ENST00000591619	ENSE00002800173	11	protein_coding
ENSG00000267160	ENST00000591628	ENSE00002778178	1	lncRNA
ENSG00000141664	ENST00000591632	ENSE00002746580	6	processed_transcript
ENSG00000081665	ENST00000591639	ENSE00002784454	6	nonsense_mediated_decay
ENSG00000129351	ENST00000591649	ENSE00002932140	3	retained_intron
ENSG00000168096	ENST00000591653	ENSE00001192985	15	retained_intron
ENSG00000186566	ENST00000591680	ENSE00003477376	8	protein_coding
ENSG00000121289	ENST00000591698	ENSE00002856639	18	nonsense_mediated_decay
ENSG00000079805	ENST00000591701	ENSE00002782729	5	retained_intron
ENSG00000237491	ENST00000591702	ENSE00002846108	1	lncRNA
ENSG00000267075	ENST00000591705	ENSE00002781986	1	lncRNA
ENSG00000196437	ENST00000591710	ENSE00003791035	5	protein_coding
ENSG00000141759	ENST00000591711	ENSE00002779992	2	protein_coding
ENSG00000031823	ENST00000591736	ENSE00002817118	6	protein_coding
ENSG00000063245	ENST00000591743	ENSE00002843788	5	processed_transcript
ENSG00000130332	ENST00000591745	ENSE00002932502	2	retained_intron
ENSG00000068120	ENST00000591753	ENSE00001772993	7	retained_intron
ENSG00000130816	ENST00000591764	ENSE00002923718	5	retained_intron
ENSG00000170832	ENST00000591768	ENSE00003790954	6	protein_coding
ENSG00000173812	ENST00000591776	ENSE00002974975	5	protein_coding
ENSG00000108679	ENST00000591778	ENSE00003481071	5	protein_coding
ENSG00000256616	ENST00000591780	ENSE00002943780	1	processed_transcript
ENSG00000062716	ENST00000591782	ENSE00002939893	3	processed_transcript
ENSG00000198046	ENST00000591790	ENSE00003625584	6	protein_coding
ENSG00000267022	ENST00000591793	ENSE00001702340	11	nonsense_mediated_decay
ENSG00000187994	ENST00000591812	ENSE00003850187	12	protein_coding
ENSG00000267058	ENST00000591815	ENSE00002792528	2	lncRNA
ENSG00000196867	ENST00000591844	ENSE00002919575	7	protein_coding
ENSG00000121289	ENST00000591863	ENSE00002902854	2	protein_coding
ENSG00000267666	ENST00000591866	ENSE00002852032	2	lncRNA
ENSG00000099800	ENST00000591871	ENSE00002751366	3	protein_coding
ENSG00000062716	ENST00000591877	ENSE00002739501	7	protein_coding
ENSG00000198453	ENST00000591887	ENSE00002765953	2	retained_intron
ENSG00000278206	ENST00000591892	ENSE00002905220	5	lncRNA
ENSG00000132475	ENST00000591893	ENSE00002856123	1	retained_intron
ENSG00000127540	ENST00000591899	ENSE00002871477	3	protein_coding
ENSG00000119537	ENST00000591902	ENSE00002878082	9	protein_coding
ENSG00000082212	ENST00000591925	ENSE00003802971	2	retained_intron
ENSG00000266987	ENST00000591928	ENSE00002953377	2	lncRNA
ENSG00000136448	ENST00000591931	ENSE00002786468	2	retained_intron
ENSG00000125503	ENST00000591938	ENSE00002889791	9	protein_coding
ENSG00000205155	ENST00000591949	ENSE00002932104	3	protein_coding
ENSG00000267198	ENST00000591950	ENSE00002799484	2	lncRNA
ENSG00000183077	ENST00000591952	ENSE00002897631	3	protein_coding
ENSG00000163597	ENST00000591956	ENSE00002763444	2	lncRNA
ENSG00000072958	ENST00000591966	ENSE00002772706	3	retained_intron
ENSG00000152234	ENST00000591981	ENSE00003538907	4	nonsense_mediated_decay
ENSG00000160633	ENST00000591991	ENSE00002929244	2	retained_intron
ENSG00000141425	ENST00000591994	ENSE00002746310	2	retained_intron
ENSG00000087157	ENST00000591996	ENSE00002959889	4	retained_intron
ENSG00000196110	ENST00000591998	ENSE00001200066	6	protein_coding
ENSG00000071655	ENST00000592012	ENSE00001404205	6	nonsense_mediated_decay
ENSG00000267259	ENST00000592016	ENSE00002957363	1	lncRNA
ENSG00000127527	ENST00000592031	ENSE00002825411	23	nonsense_mediated_decay
ENSG00000132478	ENST00000592074	ENSE00002752285	2	retained_intron
ENSG00000267452	ENST00000592081	ENSE00003869593	3	lncRNA
ENSG00000267309	ENST00000592087	ENSE00002877874	1	lncRNA
ENSG00000167384	ENST00000592095	ENSE00002807667	7	nonsense_mediated_decay
ENSG00000049759	ENST00000592097	ENSE00002797419	7	retained_intron
ENSG00000105426	ENST00000592099	ENSE00002847610	28	protein_coding
ENSG00000166398	ENST00000592124	ENSE00002806330	2	processed_transcript
ENSG00000134775	ENST00000592128	ENSE00003641742	10	protein_coding
ENSG00000188825	ENST00000592135	ENSE00002893178	4	lncRNA
ENSG00000167460	ENST00000592138	ENSE00003886011	4	retained_intron
ENSG00000178904	ENST00000592142	ENSE00002864654	9	retained_intron
ENSG00000182534	ENST00000592148	ENSE00002973222	3	protein_coding
ENSG00000186566	ENST00000592154	ENSE00002957346	3	retained_intron
ENSG00000127616	ENST00000592158	ENSE00002801978	4	protein_coding
ENSG00000131467	ENST00000592169	ENSE00002912416	9	protein_coding
ENSG00000153391	ENST00000592173	ENSE00001248505	5	protein_coding
ENSG00000154065	ENST00000592179	ENSE00002939848	10	protein_coding
ENSG00000219665	ENST00000592187	ENSE00002772977	1	retained_intron
ENSG00000108946	ENST00000592194	ENSE00002763243	2	retained_intron
ENSG00000267040	ENST00000592201	ENSE00002875429	3	lncRNA
ENSG00000161847	ENST00000592208	ENSE00002838594	10	retained_intron
ENSG00000078043	ENST00000592212	ENSE00002973987	12	protein_coding
ENSG00000105325	ENST00000592214	ENSE00002770678	6	retained_intron
ENSG00000160633	ENST00000592224	ENSE00001204985	21	protein_coding
ENSG00000055483	ENST00000592231	ENSE00002782480	3	protein_coding
ENSG00000267261	ENST00000592248	ENSE00003563220	5	nonsense_mediated_decay
ENSG00000132581	ENST00000592250	ENSE00001198501	3	processed_transcript
ENSG00000067596	ENST00000592258	ENSE00003601183	4	nonsense_mediated_decay
ENSG00000076650	ENST00000592262	ENSE00001012828	7	retained_intron
ENSG00000172081	ENST00000592280	ENSE00002914842	3	protein_coding
ENSG00000104897	ENST00000592314	ENSE00002822157	8	retained_intron
ENSG00000267682	ENST00000592319	ENSE00002943382	2	lncRNA
ENSG00000104964	ENST00000592330	ENSE00002792642	5	processed_transcript
ENSG00000180329	ENST00000592333	ENSE00002767644	3	retained_intron
ENSG00000170832	ENST00000592339	ENSE00002745712	26	protein_coding
ENSG00000283403	ENST00000592347	ENSE00002796454	10	lncRNA
ENSG00000159905	ENST00000592350	ENSE00001644764	6	protein_coding
ENSG00000256294	ENST00000592360	ENSE00002853213	1	retained_intron
ENSG00000071655	ENST00000592361	ENSE00003724389	5	protein_coding
ENSG00000160633	ENST00000592396	ENSE00003483049	4	retained_intron
ENSG00000267575	ENST00000592404	ENSE00002811324	3	lncRNA
ENSG00000104964	ENST00000592414	ENSE00002803857	2	retained_intron
ENSG00000176624	ENST00000592416	ENSE00002869480	1	protein_coding
ENSG00000160439	ENST00000592423	ENSE00002779734	2	processed_transcript
ENSG00000267475	ENST00000592431	ENSE00002811257	2	lncRNA
ENSG00000130204	ENST00000592434	ENSE00002939061	9	protein_coding
ENSG00000263002	ENST00000592437	ENSE00002923247	6	protein_coding
ENSG00000236986	ENST00000592466	ENSE00002808901	3	lncRNA
ENSG00000161542	ENST00000592474	ENSE00002771037	1	retained_intron
ENSG00000134444	ENST00000592479	ENSE00002859265	4	processed_transcript
ENSG00000130881	ENST00000592484	ENSE00002883613	5	protein_coding
ENSG00000119559	ENST00000592486	ENSE00002937756	1	retained_intron
ENSG00000171291	ENST00000592495	ENSE00002896940	1	retained_intron
ENSG00000197808	ENST00000592496	ENSE00002780128	3	retained_intron
ENSG00000181896	ENST00000592502	ENSE00002960468	4	protein_coding
ENSG00000178904	ENST00000592503	ENSE00002735575	4	processed_transcript
ENSG00000188321	ENST00000592504	ENSE00002816536	6	protein_coding
ENSG00000150477	ENST00000592521	ENSE00002919743	5	protein_coding
ENSG00000071626	ENST00000592522	ENSE00002853302	12	protein_coding
ENSG00000182963	ENST00000592524	ENSE00001311342	3	protein_coding
ENSG00000126254	ENST00000592526	ENSE00002884058	4	retained_intron
ENSG00000167384	ENST00000592529	ENSE00000847537	5	protein_coding
ENSG00000130208	ENST00000592535	ENSE00002800946	4	protein_coding
ENSG00000161888	ENST00000592540	ENSE00002754065	5	protein_coding
ENSG00000237491	ENST00000592547	ENSE00002792640	1	lncRNA
ENSG00000178982	ENST00000592558	ENSE00002853415	7	protein_coding
ENSG00000099341	ENST00000592561	ENSE00002969679	6	protein_coding
ENSG00000108883	ENST00000592576	ENSE00002948947	28	protein_coding
ENSG00000159915	ENST00000592581	ENSE00002956664	5	protein_coding
ENSG00000085415	ENST00000592582	ENSE00002922630	6	processed_transcript
ENSG00000115268	ENST00000592588	ENSE00003606980	4	protein_coding
ENSG00000130254	ENST00000592599	ENSE00002939654	5	retained_intron
ENSG00000127616	ENST00000592604	ENSE00002840275	19	retained_intron
ENSG00000182087	ENST00000592618	ENSE00002752136	6	retained_intron
ENSG00000031823	ENST00000592621	ENSE00003785035	10	protein_coding
ENSG00000132478	ENST00000592629	ENSE00002780974	4	nonsense_mediated_decay
ENSG00000174886	ENST00000592634	ENSE00002889227	3	protein_coding
ENSG00000267414	ENST00000592638	ENSE00002901355	2	lncRNA
ENSG00000130733	ENST00000592646	ENSE00002756112	5	protein_coding
ENSG00000136448	ENST00000592654	ENSE00002965026	4	protein_coding
ENSG00000197291	ENST00000592670	ENSE00002860389	4	lncRNA
ENSG00000126261	ENST00000592672	ENSE00002953360	3	retained_intron
ENSG00000161547	ENST00000592676	ENSE00002820599	2	retained_intron
ENSG00000267213	ENST00000592680	ENSE00002829848	3	lncRNA
ENSG00000005156	ENST00000592690	ENSE00002964685	4	protein_coding
ENSG00000167645	ENST00000592694	ENSE00002818294	8	protein_coding
ENSG00000115268	ENST00000592700	ENSE00003664982	3	retained_intron
ENSG00000160633	ENST00000592707	ENSE00003597080	4	retained_intron
ENSG00000226686	ENST00000592712	ENSE00002972218	8	lncRNA
ENSG00000105298	ENST00000592721	ENSE00002883032	4	protein_coding
ENSG00000104904	ENST00000592727	ENSE00003623479	4	retained_intron
ENSG00000125912	ENST00000592737	ENSE00002922567	9	protein_coding
ENSG00000105171	ENST00000592749	ENSE00003652631	3	retained_intron
ENSG00000105171	ENST00000592759	ENSE00002916133	6	processed_transcript
ENSG00000129351	ENST00000592763	ENSE00002870881	16	protein_coding
ENSG00000101654	ENST00000592764	ENSE00002825358	12	protein_coding
ENSG00000031823	ENST00000592771	ENSE00002958851	17	nonsense_mediated_decay
ENSG00000198597	ENST00000592773	ENSE00002893583	2	protein_coding
ENSG00000233178	ENST00000592778	ENSE00002883774	4	lncRNA
ENSG00000136448	ENST00000592782	ENSE00003889006	13	protein_coding
ENSG00000104904	ENST00000592787	ENSE00002968781	3	retained_intron
ENSG00000062716	ENST00000592790	ENSE00002922329	1	retained_intron
ENSG00000126261	ENST00000592791	ENSE00002900621	5	protein_coding
ENSG00000196922	ENST00000592792	ENSE00002746835	2	transcribed_unprocessed_pseudogene
ENSG00000108946	ENST00000592800	ENSE00002764833	4	protein_coding
ENSG00000033627	ENST00000592831	ENSE00002936194	1	retained_intron
ENSG00000104897	ENST00000592839	ENSE00002850254	5	retained_intron
ENSG00000126261	ENST00000592841	ENSE00002818259	3	retained_intron
ENSG00000173786	ENST00000592861	ENSE00002766951	1	retained_intron
ENSG00000141428	ENST00000592875	ENSE00001536103	5	protein_coding
ENSG00000133243	ENST00000592895	ENSE00003579662	3	retained_intron
ENSG00000174652	ENST00000592904	ENSE00003834677	11	protein_coding
ENSG00000141646	ENST00000592911	ENSE00002959491	5	processed_transcript
ENSG00000283633	ENST00000592918	ENSE00002924237	3	lncRNA
ENSG00000105341	ENST00000592922	ENSE00002749929	5	protein_coding
ENSG00000134775	ENST00000592930	ENSE00003641742	18	protein_coding
ENSG00000204282	ENST00000592939	ENSE00002875056	1	retained_intron
ENSG00000186019	ENST00000592946	ENSE00002861333	2	lncRNA
ENSG00000141759	ENST00000592957	ENSE00002864935	4	protein_coding
ENSG00000105258	ENST00000592962	ENSE00002834826	6	nonsense_mediated_decay
ENSG00000161888	ENST00000592967	ENSE00002963931	5	protein_coding
ENSG00000131473	ENST00000592970	ENSE00002886858	4	protein_coding
ENSG00000177150	ENST00000592976	ENSE00002952722	4	protein_coding
ENSG00000267296	ENST00000592982	ENSE00002760951	1	lncRNA
ENSG00000183077	ENST00000592988	ENSE00002891286	4	retained_intron
ENSG00000125503	ENST00000592993	ENSE00002751081	22	protein_coding
ENSG00000062725	ENST00000592995	ENSE00002921056	2	processed_transcript
ENSG00000130818	ENST00000593003	ENSE00000896840	6	protein_coding
ENSG00000101546	ENST00000593019	ENSE00002836414	3	retained_intron
ENSG00000179115	ENST00000593021	ENSE00003785852	10	protein_coding
ENSG00000167671	ENST00000593024	ENSE00003688075	2	retained_intron
ENSG00000134779	ENST00000593035	ENSE00001162127	7	protein_coding
ENSG00000087152	ENST00000593073	ENSE00002869841	6	processed_transcript
ENSG00000105254	ENST00000593075	ENSE00002937991	2	processed_transcript
ENSG00000099622	ENST00000593093	ENSE00002840299	4	retained_intron
ENSG00000172992	ENST00000593094	ENSE00002911940	5	protein_coding
ENSG00000078142	ENST00000593098	ENSE00001835301	12	retained_intron
ENSG00000005156	ENST00000593099	ENSE00002851306	6	retained_intron
ENSG00000131467	ENST00000593111	ENSE00002859160	6	retained_intron
ENSG00000105401	ENST00000593124	ENSE00002823138	8	protein_coding
ENSG00000172466	ENST00000593130	ENSE00002776728	2	protein_coding
ENSG00000180479	ENST00000593133	ENSE00002890012	4	protein_coding
ENSG00000186185	ENST00000593135	ENSE00002828821	16	protein_coding
ENSG00000254004	ENST00000593142	ENSE00002845423	2	protein_coding
ENSG00000178982	ENST00000593149	ENSE00002853415	8	protein_coding
ENSG00000154265	ENST00000593153	ENSE00002826936	21	protein_coding
ENSG00000104907	ENST00000593157	ENSE00003507384	16	retained_intron
ENSG00000167637	ENST00000593164	ENSE00001475595	4	protein_coding
ENSG00000062716	ENST00000593168	ENSE00002838675	5	nonsense_mediated_decay
ENSG00000197046	ENST00000593178	ENSE00002775315	3	retained_intron
ENSG00000129351	ENST00000593199	ENSE00003787957	3	protein_coding
ENSG00000079805	ENST00000593203	ENSE00002869875	5	retained_intron
ENSG00000174886	ENST00000593233	ENSE00003685146	5	processed_transcript
ENSG00000101624	ENST00000593250	ENSE00002838269	9	nonsense_mediated_decay
ENSG00000132475	ENST00000593254	ENSE00002749299	3	processed_transcript
ENSG00000105518	ENST00000593256	ENSE00001644877	4	protein_coding
ENSG00000011258	ENST00000593259	ENSE00002805643	2	processed_transcript
ENSG00000131469	ENST00000593262	ENSE00003686805	3	retained_intron
ENSG00000127540	ENST00000593264	ENSE00002771380	3	processed_transcript
ENSG00000141458	ENST00000593280	ENSE00002931889	2	protein_coding
ENSG00000099783	ENST00000593293	ENSE00003226390	4	retained_intron
ENSG00000233429	ENST00000593300	ENSE00003218763	1	lncRNA
ENSG00000131351	ENST00000593360	ENSE00003068594	10	protein_coding
ENSG00000232098	ENST00000593393	ENSE00003111708	1	lncRNA
ENSG00000214046	ENST00000593409	ENSE00003126365	6	nonsense_mediated_decay
ENSG00000268205	ENST00000593427	ENSE00003183684	1	lncRNA
ENSG00000253552	ENST00000593438	ENSE00003133227	1	lncRNA
ENSG00000013275	ENST00000593455	ENSE00003090366	10	retained_intron
ENSG00000105202	ENST00000593503	ENSE00003161684	5	processed_transcript
ENSG00000125755	ENST00000593504	ENSE00003095783	26	retained_intron
ENSG00000077348	ENST00000593523	ENSE00003016618	3	retained_intron
ENSG00000131408	ENST00000593532	ENSE00003186511	14	nonsense_mediated_decay
ENSG00000099331	ENST00000593533	ENSE00002977888	7	retained_intron
ENSG00000197928	ENST00000593539	ENSE00003135658	1	retained_intron
ENSG00000130520	ENST00000593564	ENSE00003177313	3	retained_intron
ENSG00000228065	ENST00000593568	ENSE00003015475	4	lncRNA
ENSG00000269837	ENST00000593576	ENSE00003161576	1	processed_transcript
ENSG00000130726	ENST00000593582	ENSE00003056543	5	protein_coding
ENSG00000128000	ENST00000593605	ENSE00003154214	5	protein_coding
