ensembl_gene_id	external_gene_name	chromosome_name
ENSG00000233641	C6orf136	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000106993	CDC37L1	9
ENSG00000197256	KANK2	19
ENSG00000130348	QRSL1	6
ENSG00000167775	CD320	19
ENSG00000162396	PARS2	1
ENSG00000164830	OXR1	8
ENSG00000124733	MEA1	6
ENSG00000168566	SNRNP48	6
ENSG00000117724	CENPF	1
ENSG00000175606	TMEM70	8
ENSG00000225663	MCRIP1	17
ENSG00000124225	PMEPA1	20
ENSG00000136193	SCRN1	7
ENSG00000153914	SREK1	5
ENSG00000180817	PPA1	10
ENSG00000153560	UBP1	3
ENSG00000011275	RNF216	7
ENSG00000128713	HOXD11	2
ENSG00000197930	ERO1A	14
ENSG00000068394	GPKOW	X
ENSG00000188026	RILPL1	12
ENSG00000124444	ZNF576	19
ENSG00000106080	FKBP14	7
ENSG00000102900	NUP93	16
ENSG00000130158	DOCK6	19
ENSG00000184209	SNRNP35	12
ENSG00000108641	B9D1	17
ENSG00000131116	ZNF428	19
ENSG00000105767	CADM4	19
ENSG00000116871	MAP7D1	1
ENSG00000164331	ANKRA2	5
ENSG00000135932	CAB39	2
ENSG00000164338	UTP15	5
ENSG00000126254	RBM42	19
ENSG00000273772	SMN2	CHR_HSCHR5_1_CTG1_1
ENSG00000130544	ZNF557	19
ENSG00000160050	CCDC28B	1
ENSG00000069248	NUP133	1
ENSG00000168813	ZNF507	19
ENSG00000160051	IQCC	1
ENSG00000273889	FAM83H	CHR_HSCHR8_3_CTG7
ENSG00000162878	PKDCC	2
ENSG00000166822	TMEM170A	16
ENSG00000138756	BMP2K	4
ENSG00000147853	AK3	9
ENSG00000101888	NXT2	X
ENSG00000142453	CARM1	19
ENSG00000106244	PDAP1	7
ENSG00000181924	COA4	11
ENSG00000204381	LAYN	11
ENSG00000188883	KLRG2	7
ENSG00000167107	ACSF2	17
ENSG00000225921	NOL7	6
ENSG00000165118	C9orf64	9
ENSG00000206485	PPP1R18	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000130347	RTN4IP1	6
ENSG00000155115	GTF3C6	6
ENSG00000146670	CDCA5	11
ENSG00000152684	PELO	5
ENSG00000132436	FIGNL1	7
ENSG00000148248	SURF4	9
ENSG00000132004	FBXW9	19
ENSG00000119844	AFTPH	2
ENSG00000158042	MRPL17	11
ENSG00000214046	SMIM7	19
ENSG00000145220	LYAR	4
ENSG00000154813	DPH3	3
ENSG00000177706	FAM20C	7
ENSG00000157796	WDR19	4
ENSG00000127418	FGFRL1	4
ENSG00000187634	SAMD11	1
ENSG00000148719	DNAJB12	10
ENSG00000101193	GID8	20
ENSG00000196476	C20orf96	20
ENSG00000065328	MCM10	10
ENSG00000147874	HAUS6	9
ENSG00000177666	PNPLA2	11
ENSG00000182022	CHST15	10
ENSG00000165480	SKA3	13
ENSG00000155561	NUP205	7
ENSG00000275885	PRPF31	CHR_HSCHR19_4_CTG3_1
ENSG00000173141	MRPL57	13
ENSG00000188707	ZBED6CL	7
ENSG00000127399	LRRC61	7
ENSG00000095209	TMEM38B	9
ENSG00000173914	RBM4B	11
ENSG00000198815	FOXJ3	1
ENSG00000173011	TADA2B	4
ENSG00000132405	TBC1D14	4
ENSG00000204070	SYS1	20
ENSG00000103199	ZNF500	16
ENSG00000187815	ZFP69	1
ENSG00000107625	DDX50	10
ENSG00000137478	FCHSD2	11
ENSG00000145332	KLHL8	4
ENSG00000171316	CHD7	8
ENSG00000104517	UBR5	8
ENSG00000172888	ZNF621	3
ENSG00000277114	CNOT3	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000058799	YIPF1	1
ENSG00000100147	CCDC134	22
ENSG00000277808	LENG1	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000115107	STEAP3	2
ENSG00000173085	COQ2	4
ENSG00000247315	ZCCHC3	20
ENSG00000104047	DTWD1	15
ENSG00000147144	CCDC120	X
ENSG00000089053	ANAPC5	12
ENSG00000117682	DHDDS	1
ENSG00000125841	NRSN2	20
ENSG00000147642	SYBU	8
ENSG00000205189	ZBTB10	8
ENSG00000213920	MDP1	14
ENSG00000275618	BFAR	CHR_HSCHR16_1_CTG1
ENSG00000148358	GPR107	9
ENSG00000133030	MPRIP	17
ENSG00000167840	ZNF232	17
ENSG00000134186	PRPF38B	1
ENSG00000196497	IPO4	14
ENSG00000171729	TMEM51	1
ENSG00000102921	N4BP1	16
ENSG00000133313	CNDP2	18
ENSG00000196227	FAM217B	20
ENSG00000132376	INPP5K	17
ENSG00000282684	ZC3H3	CHR_HSCHR8_3_CTG7
ENSG00000114631	PODXL2	3
ENSG00000196535	MYO18A	17
ENSG00000123575	FAM199X	X
ENSG00000133678	TMEM254	10
ENSG00000125967	NECAB3	20
ENSG00000204178	MACO1	1
ENSG00000134250	NOTCH2	1
ENSG00000022277	RTF2	20
ENSG00000106524	ANKMY2	7
ENSG00000176953	NFATC2IP	16
ENSG00000132963	POMP	13
ENSG00000170854	RIOX2	3
ENSG00000196363	WDR5	9
ENSG00000174306	ZHX3	20
ENSG00000065923	SLC9A7	X
ENSG00000143630	HCN3	1
ENSG00000138650	PCDH10	4
ENSG00000119787	ATL2	2
ENSG00000116729	WLS	1
ENSG00000277421	ZNF280B	CHR_HSCHR22_1_CTG3
ENSG00000127125	PPCS	1
ENSG00000188976	NOC2L	1
ENSG00000124155	PIGT	20
ENSG00000132300	PTCD3	2
ENSG00000170242	USP47	11
ENSG00000179598	PLD6	17
ENSG00000109576	AADAT	4
ENSG00000154803	FLCN	17
ENSG00000153317	ASAP1	8
ENSG00000172380	GNG12	1
ENSG00000185818	NAT8L	4
ENSG00000050405	LIMA1	12
ENSG00000277936	MRPL45	CHR_HSCHR17_7_CTG4
ENSG00000177192	PUS1	12
ENSG00000164818	DNAAF5	7
ENSG00000135631	RAB11FIP5	2
ENSG00000111271	ACAD10	12
ENSG00000176454	LPCAT4	15
ENSG00000182247	UBE2E2	3
ENSG00000100294	MCAT	22
ENSG00000149925	ALDOA	16
ENSG00000164002	EXO5	1
ENSG00000139508	SLC46A3	13
ENSG00000109519	GRPEL1	4
ENSG00000015676	NUDCD3	7
ENSG00000104643	MTMR9	8
ENSG00000111011	RSRC2	12
ENSG00000103365	GGA2	16
ENSG00000230308	TRIM39	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000121211	MND1	4
ENSG00000241863	RPP21	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000165733	BMS1	10
ENSG00000084693	AGBL5	2
ENSG00000138101	DTNB	2
ENSG00000214367	HAUS3	4
ENSG00000224994	TRIM39	CHR_HSCHR6_MHC_COX_CTG1
ENSG00000135069	PSAT1	9
ENSG00000111530	CAND1	12
ENSG00000116685	KIAA2013	1
ENSG00000241779	RPP21	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000196526	AFAP1	4
ENSG00000198189	HSD17B11	4
ENSG00000109689	STIM2	4
ENSG00000167799	NUDT8	11
ENSG00000174579	MSL2	3
ENSG00000157978	LDLRAP1	1
ENSG00000114988	LMAN2L	2
ENSG00000198252	STYX	14
ENSG00000169682	SPNS1	16
ENSG00000095397	WHRN	9
ENSG00000104177	MYEF2	15
ENSG00000177519	RPRM	2
ENSG00000101255	TRIB3	20
ENSG00000159579	RSPRY1	16
ENSG00000171169	NAIF1	9
ENSG00000165688	PMPCA	9
ENSG00000145388	METTL14	4
ENSG00000121005	CRISPLD1	8
ENSG00000068784	SRBD1	2
ENSG00000165997	ARL5B	10
ENSG00000276935	MBOAT7	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000144278	GALNT13	2
ENSG00000143222	UFC1	1
ENSG00000164077	MON1A	3
ENSG00000274229	SOCS7	CHR_HSCHR17_7_CTG4
ENSG00000136848	DAB2IP	9
ENSG00000079150	FKBP7	2
ENSG00000149262	INTS4	11
ENSG00000077254	USP33	1
ENSG00000180346	TIGD2	4
ENSG00000165244	ZNF367	9
ENSG00000107819	SFXN3	10
ENSG00000107816	LZTS2	10
ENSG00000116095	PLEKHA3	2
ENSG00000087884	AAMDC	11
ENSG00000100304	TTLL12	22
ENSG00000149658	YTHDF1	20
ENSG00000163608	NEPRO	3
ENSG00000155368	DBI	2
ENSG00000125827	TMX4	20
ENSG00000081870	HSPB11	1
ENSG00000137411	VARS2	6
ENSG00000165490	DDIAS	11
ENSG00000152990	ADGRA3	4
ENSG00000163634	THOC7	3
ENSG00000241973	PI4KA	22
ENSG00000144736	SHQ1	3
ENSG00000136897	MRPL50	9
ENSG00000130305	NSUN5	7
ENSG00000189319	FAM53B	10
ENSG00000185917	SETD4	21
ENSG00000149600	COMMD7	20
ENSG00000166130	IKBIP	12
ENSG00000197885	NKIRAS1	3
ENSG00000177700	POLR2L	11
ENSG00000154059	IMPACT	18
ENSG00000132394	EEFSEC	3
ENSG00000196236	XPNPEP3	22
ENSG00000137656	BUD13	11
ENSG00000029153	ARNTL2	12
ENSG00000102543	CDADC1	13
ENSG00000196456	ZNF775	7
ENSG00000157426	AASDH	4
ENSG00000154814	OXNAD1	3
ENSG00000205542	TMSB4X	X
ENSG00000134905	CARS2	13
ENSG00000116151	MORN1	1
ENSG00000171227	TMEM37	2
ENSG00000141258	SGSM2	17
ENSG00000163605	PPP4R2	3
ENSG00000241839	PLEKHO2	15
ENSG00000102221	JADE3	X
ENSG00000089060	SLC8B1	12
ENSG00000275004	ZNF280B	22
ENSG00000204366	ZBTB12	6
ENSG00000157693	TMEM268	9
ENSG00000160741	CRTC2	1
ENSG00000185803	SLC52A2	8
ENSG00000276907	ARHGAP27	CHR_HSCHR17_2_CTG5
ENSG00000151176	PLBD2	12
ENSG00000070366	SMG6	17
ENSG00000278494	RRN3	CHR_HSCHR16_1_CTG1
ENSG00000170633	RNF34	12
ENSG00000124370	MCEE	2
ENSG00000089094	KDM2B	12
ENSG00000102934	PLLP	16
ENSG00000113838	TBCCD1	3
ENSG00000165175	MID1IP1	X
ENSG00000090520	DNAJB11	3
ENSG00000100439	ABHD4	14
ENSG00000119927	GPAM	10
ENSG00000107021	TBC1D13	9
ENSG00000166479	TMX3	18
ENSG00000167721	TSR1	17
ENSG00000278516	LENG1	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000187243	MAGED4B	X
ENSG00000090857	PDPR	16
ENSG00000274616	CNOT3	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000137770	CTDSPL2	15
ENSG00000172728	FUT10	8
ENSG00000107949	BCCIP	10
ENSG00000167720	SRR	17
ENSG00000121210	TMEM131L	4
ENSG00000144161	ZC3H8	2
ENSG00000125843	AP5S1	20
ENSG00000089876	DHX32	10
ENSG00000068912	ERLEC1	2
ENSG00000167311	ART5	11
ENSG00000148429	USP6NL	10
ENSG00000136802	LRRC8A	9
ENSG00000143457	GOLPH3L	1
ENSG00000187961	KLHL17	1
ENSG00000198917	SPOUT1	9
ENSG00000131697	NPHP4	1
ENSG00000080822	CLDND1	3
ENSG00000165626	BEND7	10
ENSG00000196455	PIK3R4	3
ENSG00000183495	EP400	12
ENSG00000103353	UBFD1	16
ENSG00000166997	CNPY4	7
ENSG00000083642	PDS5B	13
ENSG00000162650	ATXN7L2	1
ENSG00000088888	MAVS	20
ENSG00000128973	CLN6	15
ENSG00000160695	VPS11	11
ENSG00000174891	RSRC1	3
ENSG00000165912	PACSIN3	11
ENSG00000106012	IQCE	7
ENSG00000109586	GALNT7	4
ENSG00000069482	GAL	11
ENSG00000198042	MAK16	8
ENSG00000147592	LACTB2	8
ENSG00000085998	POMGNT1	1
ENSG00000125779	PANK2	20
ENSG00000129696	TTI2	8
ENSG00000174151	CYB561D1	1
ENSG00000147231	RADX	X
ENSG00000278622	TSEN34	CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000151881	TMEM267	5
ENSG00000114120	SLC25A36	3
ENSG00000129007	CALML4	15
ENSG00000165487	MICU2	13
ENSG00000184863	RBM33	7
ENSG00000172244	C5orf34	5
ENSG00000033800	PIAS1	15
ENSG00000281429	FAM20C	CHR_HSCHR7_1_CTG1
ENSG00000165660	ABRAXAS2	10
ENSG00000104133	SPG11	15
ENSG00000148426	PROSER2	10
ENSG00000167703	SLC43A2	17
ENSG00000174206	C12orf66	12
ENSG00000116212	LRRC42	1
ENSG00000156928	MALSU1	7
ENSG00000135093	USP30	12
ENSG00000171488	LRRC8C	1
ENSG00000165417	GTF2A1	14
ENSG00000197147	LRRC8B	1
ENSG00000132467	UTP3	4
ENSG00000018189	RUFY3	4
ENSG00000189266	PNRC2	1
ENSG00000161813	LARP4	12
ENSG00000171492	LRRC8D	1
ENSG00000115762	PLEKHB2	2
ENSG00000181754	AMIGO1	1
ENSG00000150961	SEC24D	4
ENSG00000170502	NUDT9	4
ENSG00000132294	EFR3A	8
ENSG00000137776	SLTM	15
ENSG00000145431	PDGFC	4
ENSG00000275498	PDXDC1	CHR_HSCHR16_1_CTG1
ENSG00000019995	ZRANB1	10
ENSG00000180488	MIGA1	1
ENSG00000009954	BAZ1B	7
ENSG00000168818	STX18	4
ENSG00000155827	RNF20	9
ENSG00000154719	MRPL39	21
ENSG00000133874	RNF122	8
ENSG00000135617	PRADC1	2
ENSG00000196968	FUT11	10
ENSG00000102781	KATNAL1	13
ENSG00000175093	SPSB4	3
ENSG00000134014	ELP3	8
ENSG00000180773	SLC36A4	11
ENSG00000139410	SDSL	12
ENSG00000163636	PSMD6	3
ENSG00000157450	RNF111	15
ENSG00000147123	NDUFB11	X
ENSG00000158158	CNNM4	2
ENSG00000115539	PDCL3	2
ENSG00000100726	TELO2	16
ENSG00000110888	CAPRIN2	12
ENSG00000171262	FAM98B	15
ENSG00000125534	PPDPF	20
ENSG00000024526	DEPDC1	1
ENSG00000115504	EHBP1	2
ENSG00000111711	GOLT1B	12
ENSG00000151461	UPF2	10
ENSG00000276358	PLEKHM1	CHR_HSCHR17_2_CTG5
ENSG00000187535	IFT140	16
ENSG00000115211	EIF2B4	2
ENSG00000005100	DHX33	17
ENSG00000275779	NTAN1	CHR_HSCHR16_1_CTG1
ENSG00000109180	OCIAD1	4
ENSG00000282813	ARMC10	CHR_HSCHR7_1_CTG4_4
ENSG00000144120	TMEM177	2
ENSG00000165097	KDM1B	6
ENSG00000133135	RNF128	X
ENSG00000217930	PAM16	16
ENSG00000183337	BCOR	X
ENSG00000163093	BBS5	2
ENSG00000165349	SLC7A3	X
ENSG00000135049	AGTPBP1	9
ENSG00000087253	LPCAT2	16
ENSG00000181192	DHTKD1	10
ENSG00000126603	GLIS2	16
ENSG00000167394	ZNF668	16
ENSG00000262246	CORO7	16
ENSG00000102312	PORCN	X
ENSG00000174840	PDE12	3
ENSG00000088833	NSFL1C	20
ENSG00000135945	REV1	2
ENSG00000067836	ROGDI	16
ENSG00000088448	ANKRD10	13
ENSG00000155229	MMS19	10
ENSG00000152749	GPR180	13
ENSG00000277600	CNOT3	CHR_HSCHR19_4_CTG3_1
ENSG00000124279	FASTKD3	5
ENSG00000178096	BOLA1	1
ENSG00000196459	TRAPPC2	X
ENSG00000108256	NUFIP2	17
ENSG00000278062	ZNF251	CHR_HSCHR8_2_CTG7
ENSG00000117419	ERI3	1
ENSG00000148334	PTGES2	9
ENSG00000157259	GATAD1	7
ENSG00000111845	PAK1IP1	6
ENSG00000188290	HES4	1
ENSG00000120159	CAAP1	9
ENSG00000198836	OPA1	3
ENSG00000121440	PDZRN3	3
ENSG00000276959	LENG1	CHR_HSCHR19_4_CTG3_1
ENSG00000213337	ANKRD39	2
ENSG00000100991	TRPC4AP	20
ENSG00000181938	GINS3	16
ENSG00000111843	TMEM14C	6
ENSG00000168763	CNNM3	2
ENSG00000102978	POLR2C	16
ENSG00000158417	EIF5B	2
ENSG00000160551	TAOK1	17
ENSG00000148384	INPP5E	9
ENSG00000106477	CEP41	7
ENSG00000166889	PATL1	11
ENSG00000137145	DENND4C	9
ENSG00000175106	TVP23C	17
ENSG00000005194	CIAPIN1	16
ENSG00000104613	INTS10	8
ENSG00000137135	ARHGEF39	9
ENSG00000155545	MIER3	5
ENSG00000184445	KNTC1	12
ENSG00000171310	CHST11	12
ENSG00000172586	CHCHD1	10
ENSG00000110057	UNC93B1	11
ENSG00000167395	ZNF646	16
ENSG00000167397	VKORC1	16
ENSG00000159884	CCDC107	9
ENSG00000133131	MORC4	X
ENSG00000165055	METTL2B	7
ENSG00000070269	TMEM260	14
ENSG00000214655	ZSWIM8	10
ENSG00000169087	HSPBAP1	3
ENSG00000197345	MRPL21	11
ENSG00000157379	DHRS1	14
ENSG00000166326	TRIM44	11
ENSG00000136122	BORA	13
ENSG00000138463	SLC49A4	3
ENSG00000142794	NBPF3	1
ENSG00000111554	MDM1	12
ENSG00000196652	ZKSCAN5	7
ENSG00000159164	SV2A	1
ENSG00000158863	FAM160B2	8
ENSG00000158411	MITD1	2
ENSG00000170855	TRIAP1	12
ENSG00000088682	COQ9	16
ENSG00000262327	AGK	CHR_HSCHR7_1_CTG6
ENSG00000273592	MBOAT7	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000083520	DIS3	13
ENSG00000107679	PLEKHA1	10
ENSG00000155893	PXYLP1	3
ENSG00000160908	ZNF394	7
ENSG00000115421	PAPOLG	2
ENSG00000144182	LIPT1	2
ENSG00000275176	ACACA	CHR_HSCHR17_7_CTG4
ENSG00000169599	NFU1	2
ENSG00000125170	DOK4	16
ENSG00000273045	C2orf15	2
ENSG00000143970	ASXL2	2
ENSG00000108021	TASOR2	10
ENSG00000205544	TMEM256	17
ENSG00000187838	PLSCR3	17
ENSG00000101052	IFT52	20
ENSG00000100056	ESS2	22
ENSG00000179348	GATA2	3
ENSG00000089916	GPATCH2L	14
ENSG00000111665	CDCA3	12
ENSG00000204427	ABHD16A	6
ENSG00000148187	MRRF	9
ENSG00000223496	EXOSC6	16
ENSG00000071189	SNX13	7
ENSG00000100522	GNPNAT1	14
ENSG00000179409	GEMIN4	17
ENSG00000136295	TTYH3	7
ENSG00000179241	LDLRAD3	11
ENSG00000101421	CHMP4B	20
ENSG00000196422	PPP1R26	9
ENSG00000170113	NIPA1	15
ENSG00000114999	TTL	2
ENSG00000275074	NUDT18	8
ENSG00000145390	USP53	4
ENSG00000104635	SLC39A14	8
ENSG00000167778	SPRYD3	12
ENSG00000165802	NSMF	9
ENSG00000197343	ZNF655	7
ENSG00000143093	STRIP1	1
ENSG00000163319	MRPS18C	4
ENSG00000105983	LMBR1	7
ENSG00000136051	WASHC4	12
ENSG00000276045	ORAI1	12
ENSG00000122140	MRPS2	9
ENSG00000160345	C9orf116	9
ENSG00000158122	PRXL2C	9
ENSG00000185163	DDX51	12
ENSG00000169193	CCDC126	7
ENSG00000171135	JAGN1	3
ENSG00000168806	LCMT2	15
ENSG00000221909	FAM200A	7
ENSG00000170473	PYM1	12
ENSG00000122965	RBM19	12
ENSG00000007202	KIAA0100	17
ENSG00000148396	SEC16A	9
ENSG00000137288	UQCC2	6
ENSG00000170632	ARMC10	7
ENSG00000277276	OTUB2	CHR_HSCHR14_7_CTG1
ENSG00000085415	SEH1L	18
ENSG00000151131	C12orf45	12
ENSG00000278488	NAPRT	CHR_HSCHR8_3_CTG7
ENSG00000137343	ATAT1	6
ENSG00000165669	FAM204A	10
ENSG00000126653	NSRP1	17
ENSG00000166171	DPCD	10
ENSG00000121940	CLCC1	1
ENSG00000108039	XPNPEP1	10
ENSG00000198915	RASGEF1A	10
ENSG00000100344	PNPLA3	22
ENSG00000139182	CLSTN3	12
ENSG00000162664	ZNF326	1
ENSG00000169062	UPF3A	13
ENSG00000068878	PSME4	2
ENSG00000087111	PIGS	17
ENSG00000177951	BET1L	11
ENSG00000133937	GSC	14
ENSG00000116688	MFN2	1
ENSG00000126106	TMEM53	1
ENSG00000178053	MLF1	3
ENSG00000187147	RNF220	1
ENSG00000157881	PANK4	1
ENSG00000131242	RAB11FIP4	17
ENSG00000134324	LPIN1	2
ENSG00000100347	SAMM50	22
ENSG00000083093	PALB2	16
ENSG00000184967	NOC4L	12
ENSG00000180398	MCFD2	2
ENSG00000075856	SART3	12
ENSG00000115507	OTX1	2
ENSG00000143032	BARHL2	1
ENSG00000163909	HEYL	1
ENSG00000276836	ARHGAP27	CHR_HSCHR17_1_CTG5
ENSG00000141298	SSH2	17
ENSG00000084733	RAB10	2
ENSG00000068724	TTC7A	2
ENSG00000143889	HNRNPLL	2
ENSG00000125821	DTD1	20
ENSG00000117859	OSBPL9	1
ENSG00000163611	SPICE1	3
ENSG00000274129	TSEN34	CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000144857	BOC	3
ENSG00000164961	WASHC5	8
ENSG00000188732	FAM221A	7
ENSG00000198720	ANKRD13B	17
ENSG00000196943	NOP9	14
ENSG00000133114	GPALPP1	13
ENSG00000151240	DIP2C	10
ENSG00000183309	ZNF623	8
ENSG00000136271	DDX56	7
ENSG00000168792	ABHD15	17
ENSG00000183798	EMILIN3	20
ENSG00000023041	ZDHHC6	10
ENSG00000160688	FLAD1	1
ENSG00000148400	NOTCH1	9
ENSG00000021776	AQR	15
ENSG00000276761	CWC25	CHR_HSCHR17_7_CTG4
ENSG00000100395	L3MBTL2	22
ENSG00000100364	KIAA0930	22
ENSG00000182224	CYB5D1	17
ENSG00000139737	SLAIN1	13
ENSG00000127580	WDR24	16
ENSG00000158636	EMSY	11
ENSG00000160584	SIK3	11
ENSG00000166902	MRPL16	11
ENSG00000175895	PLEKHF2	8
ENSG00000166562	SEC11C	18
ENSG00000101199	ARFGAP1	20
ENSG00000134285	FKBP11	12
ENSG00000066557	LRRC40	1
ENSG00000171928	TVP23B	17
ENSG00000185436	IFNLR1	1
ENSG00000143891	GALM	2
ENSG00000167543	TP53I13	17
ENSG00000137210	TMEM14B	6
ENSG00000142634	EFHD2	1
ENSG00000166847	DCTN5	16
ENSG00000174839	DENND6A	3
ENSG00000154822	PLCL2	3
ENSG00000183011	NAA38	17
ENSG00000138678	GPAT3	4
ENSG00000100722	ZC3H14	14
ENSG00000273761	DDX24	CHR_HSCHR14_7_CTG1
ENSG00000120519	SLC10A7	4
ENSG00000241127	YAE1	7
ENSG00000103260	METRN	16
ENSG00000134030	CTIF	18
ENSG00000166002	SMCO4	11
ENSG00000001461	NIPAL3	1
ENSG00000140157	NIPA2	15
ENSG00000230341	PPP1R18	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000184831	APOO	X
ENSG00000165886	UBTD1	10
ENSG00000135040	NAA35	9
ENSG00000177565	TBL1XR1	3
ENSG00000001460	STPG1	1
ENSG00000171241	SHCBP1	16
ENSG00000116691	MIIP	1
ENSG00000273749	CYFIP1	15
ENSG00000066084	DIP2B	12
ENSG00000125630	POLR1B	2
ENSG00000132313	MRPL35	2
ENSG00000239857	GET4	7
ENSG00000138286	FAM149B1	10
ENSG00000091436	MAP3K20	2
ENSG00000164828	SUN1	7
ENSG00000182180	MRPS16	10
ENSG00000136144	RCBTB1	13
ENSG00000159256	MORC3	21
ENSG00000013523	ANGEL1	14
ENSG00000198824	CHAMP1	13
ENSG00000071246	VASH1	14
ENSG00000028203	VEZT	12
ENSG00000123179	EBPL	13
ENSG00000154328	NEIL2	8
ENSG00000158234	FAIM	3
ENSG00000282291	SLC39A11	CHR_HSCHR17_9_CTG4
ENSG00000103245	CIAO3	16
ENSG00000264522	OTUD7B	1
ENSG00000172889	EGFL7	9
ENSG00000276880	IFI27L1	CHR_HSCHR14_7_CTG1
ENSG00000173621	LRFN4	11
ENSG00000159063	ALG8	11
ENSG00000088826	SMOX	20
ENSG00000132819	RBM38	20
ENSG00000068615	REEP1	2
ENSG00000213551	DNAJC9	10
ENSG00000132275	RRP8	11
ENSG00000166321	NUDT13	10
ENSG00000127993	RBM48	7
ENSG00000177963	RIC8A	11
ENSG00000213123	TCTEX1D2	3
ENSG00000182154	MRPL41	9
ENSG00000140265	ZSCAN29	15
ENSG00000107929	LARP4B	10
ENSG00000178896	EXOSC4	8
ENSG00000169018	FEM1B	15
ENSG00000149657	LSM14B	20
ENSG00000080608	PUM3	9
ENSG00000124177	CHD6	20
ENSG00000110871	COQ5	12
ENSG00000107938	EDRF1	10
ENSG00000262634	SKA1	CHR_HSCHR18_1_CTG1_1
ENSG00000142686	C1orf216	1
ENSG00000277111	PLEKHM1	CHR_HSCHR17_1_CTG5
ENSG00000022840	RNF10	12
ENSG00000141026	MED9	17
ENSG00000100068	LRP5L	22
ENSG00000151116	UEVLD	11
ENSG00000164323	CFAP97	4
ENSG00000103429	BFAR	16
ENSG00000101639	CEP192	18
ENSG00000172301	COPRS	17
ENSG00000100376	FAM118A	22
ENSG00000168476	REEP4	8
ENSG00000198088	NUP62CL	X
ENSG00000110536	PTPMT1	11
ENSG00000158270	COLEC12	18
ENSG00000165355	FBXO33	14
ENSG00000180011	ZADH2	18
ENSG00000100697	DICER1	14
ENSG00000100211	CBY1	22
ENSG00000069329	VPS35	16
ENSG00000054967	RELT	11
ENSG00000123444	KBTBD4	11
ENSG00000122482	ZNF644	1
ENSG00000121871	SLITRK3	3
ENSG00000234012	MDC1	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000123178	SPRYD7	13
ENSG00000101940	WDR13	X
ENSG00000080345	RIF1	2
ENSG00000188157	AGRN	1
ENSG00000108651	UTP6	17
ENSG00000144354	CDCA7	2
ENSG00000185164	NOMO2	16
ENSG00000090238	YPEL3	16
ENSG00000100216	TOMM22	22
ENSG00000100403	ZC3H7B	22
ENSG00000163625	WDFY3	4
ENSG00000145016	RUBCN	3
ENSG00000163719	MTMR14	3
ENSG00000125703	ATG4C	1
ENSG00000138399	FASTKD1	2
ENSG00000166166	TRMT61A	14
ENSG00000278220	CLN8	CHR_HSCHR8_7_CTG1
ENSG00000128408	RIBC2	22
ENSG00000164068	RNF123	3
ENSG00000141627	DYM	18
ENSG00000167699	GLOD4	17
ENSG00000166012	TAF1D	11
ENSG00000053770	AP5M1	14
ENSG00000162076	FLYWCH2	16
ENSG00000120616	EPC1	10
ENSG00000276879	IFI27L2	CHR_HSCHR14_7_CTG1
ENSG00000100221	JOSD1	22
ENSG00000277140	MARF1	CHR_HSCHR16_1_CTG1
ENSG00000135052	GOLM1	9
ENSG00000169490	TM2D2	8
ENSG00000151893	CACUL1	10
ENSG00000054965	FAM168A	11
ENSG00000051341	POLQ	3
ENSG00000171861	MRM3	17
ENSG00000168758	SEMA4C	2
ENSG00000184205	TSPYL2	X
ENSG00000275118	MBOAT7	CHR_HSCHR19_4_CTG3_1
ENSG00000123219	CENPK	5
ENSG00000166004	CEP295	11
ENSG00000165716	DIPK1B	9
ENSG00000106460	TMEM106B	7
ENSG00000198298	ZNF485	10
ENSG00000007545	CRAMP1	16
ENSG00000158604	TMED4	7
ENSG00000174010	KLHL15	X
ENSG00000009780	FAM76A	1
ENSG00000214050	FBXO16	8
ENSG00000096070	BRPF3	6
ENSG00000169857	AVEN	15
ENSG00000088298	EDEM2	20
ENSG00000145996	CDKAL1	6
ENSG00000176020	AMIGO3	3
ENSG00000282367	PTDSS2	CHR_HSCHR11_1_CTG8
ENSG00000206053	JPT2	16
ENSG00000059122	FLYWCH1	16
ENSG00000186918	ZNF395	8
ENSG00000162836	ACP6	1
ENSG00000226479	TMEM185B	2
ENSG00000125611	CHCHD5	2
ENSG00000168827	GFM1	3
ENSG00000181418	DDN	12
ENSG00000101363	MANBAL	20
ENSG00000165792	METTL17	14
ENSG00000052723	SIKE1	1
ENSG00000123395	ATG101	12
ENSG00000184436	THAP7	22
ENSG00000132879	FBXO44	1
ENSG00000090487	SPG21	15
ENSG00000221968	FADS3	11
ENSG00000197037	ZSCAN25	7
ENSG00000169992	NLGN2	17
ENSG00000197362	ZNF786	7
ENSG00000164366	CCDC127	5
ENSG00000111224	PARP11	12
