ensembl_gene_id	signalp	tmhmm	gene_biotype	chromosome_name
ENSG00000276920			protein_coding	CHR_HSCHR5_4_CTG1
ENSG00000139517			protein_coding	13
ENSG00000171495			protein_coding	5
ENSG00000185090	SignalP-TM	TMhelix	protein_coding	1
ENSG00000185090			protein_coding	1
ENSG00000131686	SignalP-noTM		protein_coding	1
ENSG00000111834			protein_coding	6
ENSG00000117091	SignalP-noTM		protein_coding	1
ENSG00000170091		TMhelix	protein_coding	5
ENSG00000170091			protein_coding	5
ENSG00000102128			protein_coding	X
ENSG00000153975			protein_coding	6
ENSG00000274512			protein_coding	17
ENSG00000183876	SignalP-noTM		protein_coding	5
ENSG00000237710		TMhelix	protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000183876			protein_coding	5
ENSG00000276044	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000276044	SignalP-noTM		protein_coding	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000276044		TMhelix	protein_coding	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000154645		TMhelix	protein_coding	21
ENSG00000188603			protein_coding	16
ENSG00000275659	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000154645			protein_coding	21
ENSG00000103154			protein_coding	16
ENSG00000160282			protein_coding	21
ENSG00000237710	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000212747			protein_coding	X
ENSG00000185033	SignalP-noTM	TMhelix	protein_coding	15
ENSG00000176390			protein_coding	17
ENSG00000154645	SignalP-noTM	TMhelix	protein_coding	21
ENSG00000111450		TMhelix	protein_coding	12
ENSG00000213079			protein_coding	6
ENSG00000086102			protein_coding	9
ENSG00000274419			protein_coding	17
ENSG00000111450			protein_coding	12
ENSG00000126353	SignalP-noTM	TMhelix	protein_coding	17
ENSG00000230048	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000126353	SignalP-TM	TMhelix	protein_coding	17
ENSG00000126353		TMhelix	protein_coding	17
ENSG00000188906			protein_coding	12
ENSG00000275080	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000171163			protein_coding	1
ENSG00000278299			protein_coding	17
ENSG00000103241			protein_coding	16
ENSG00000133169			protein_coding	X
ENSG00000168564			protein_coding	4
ENSG00000134590			protein_coding	X
ENSG00000171217	SignalP-noTM	TMhelix	protein_coding	6
ENSG00000278599			protein_coding	17
ENSG00000274563	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000089289			protein_coding	X
ENSG00000171456			protein_coding	20
ENSG00000142405			protein_coding	19
ENSG00000119688		TMhelix	protein_coding	14
ENSG00000166558		TMhelix	protein_coding	16
ENSG00000186300			protein_coding	19
ENSG00000119688			protein_coding	14
ENSG00000029639			protein_coding	6
ENSG00000128849			protein_coding	15
ENSG00000166558			protein_coding	16
ENSG00000130684			protein_coding	20
ENSG00000276495			protein_coding	CHR_HSCHR15_4_CTG8
ENSG00000274611			protein_coding	17
ENSG00000172000			protein_coding	19
ENSG00000197241		TMhelix	protein_coding	1
ENSG00000136156			protein_coding	13
ENSG00000110697			protein_coding	11
ENSG00000099812			protein_coding	19
ENSG00000143190			protein_coding	1
ENSG00000179820		TMhelix	protein_coding	19
ENSG00000136156		TMhelix	protein_coding	13
ENSG00000184613	SignalP-noTM	TMhelix	protein_coding	12
ENSG00000143341	SignalP-noTM		protein_coding	1
ENSG00000278845			protein_coding	17
ENSG00000184613	SignalP-noTM		protein_coding	12
ENSG00000143341			protein_coding	1
ENSG00000106331			protein_coding	7
ENSG00000168556			protein_coding	4
ENSG00000124343	SignalP-noTM	TMhelix	protein_coding	X
ENSG00000277753			protein_coding	CHR_HSCHR3_5_CTG3
ENSG00000277753	SignalP-noTM		protein_coding	CHR_HSCHR3_5_CTG3
ENSG00000184613		TMhelix	protein_coding	12
ENSG00000236873		TMhelix	protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000140995			protein_coding	16
ENSG00000184613			protein_coding	12
ENSG00000126583			protein_coding	19
ENSG00000120149			protein_coding	5
ENSG00000182768	SignalP-noTM		protein_coding	15
ENSG00000182768			protein_coding	15
ENSG00000183208			protein_coding	15
ENSG00000128159			protein_coding	22
ENSG00000275674			protein_coding	15
ENSG00000261147			protein_coding	15
ENSG00000284626			protein_coding	15
ENSG00000183574		TMhelix	protein_coding	CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000213471			protein_coding	15
ENSG00000115942			protein_coding	2
ENSG00000138653		TMhelix	protein_coding	4
ENSG00000138653			protein_coding	4
ENSG00000169288			protein_coding	4
ENSG00000119013			protein_coding	2
ENSG00000185043			protein_coding	15
ENSG00000173578		TMhelix	protein_coding	3
ENSG00000143006			protein_coding	1
ENSG00000119013		TMhelix	protein_coding	2
ENSG00000173578			protein_coding	3
ENSG00000007516			protein_coding	16
ENSG00000270394			protein_coding	4
ENSG00000105605		TMhelix	protein_coding	19
ENSG00000236649	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000144837	SignalP-noTM		protein_coding	3
ENSG00000142408		TMhelix	protein_coding	19
ENSG00000144837			protein_coding	3
ENSG00000112144			protein_coding	6
ENSG00000159640			protein_coding	17
ENSG00000155744			protein_coding	2
ENSG00000182333	SignalP-noTM	TMhelix	protein_coding	10
ENSG00000198822	SignalP-noTM	TMhelix	protein_coding	7
ENSG00000171970			protein_coding	19
ENSG00000068796			protein_coding	5
ENSG00000198822			protein_coding	7
ENSG00000112146			protein_coding	6
ENSG00000198822	SignalP-noTM		protein_coding	7
ENSG00000182333	SignalP-noTM		protein_coding	10
ENSG00000188620			protein_coding	10
ENSG00000130433		TMhelix	protein_coding	19
ENSG00000146426			protein_coding	6
ENSG00000079841	SignalP-noTM		protein_coding	6
ENSG00000186105	SignalP-noTM	TMhelix	protein_coding	5
ENSG00000186105	SignalP-noTM		protein_coding	5
ENSG00000236649			protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000122643			protein_coding	7
ENSG00000122643		TMhelix	protein_coding	7
ENSG00000276482		TMhelix	protein_coding	CHR_HSCHR5_4_CTG1
ENSG00000197157			protein_coding	7
ENSG00000037042			protein_coding	17
ENSG00000163823		TMhelix	protein_coding	3
ENSG00000115128			protein_coding	2
ENSG00000276482			protein_coding	CHR_HSCHR5_4_CTG1
ENSG00000086200			protein_coding	5
ENSG00000183625		TMhelix	protein_coding	3
ENSG00000154007			protein_coding	1
ENSG00000183625			protein_coding	3
ENSG00000238056		TMhelix	protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000161405			protein_coding	17
ENSG00000188816			protein_coding	10
ENSG00000135469			protein_coding	12
ENSG00000238056			protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000128594		TMhelix	protein_coding	7
ENSG00000128594			protein_coding	7
ENSG00000138823			protein_coding	4
ENSG00000064652			protein_coding	5
ENSG00000159640	SignalP-noTM	TMhelix	protein_coding	17
ENSG00000150361			protein_coding	13
ENSG00000174332			protein_coding	1
ENSG00000168938	SignalP-noTM	TMhelix	protein_coding	5
ENSG00000137124			protein_coding	9
ENSG00000064666			protein_coding	19
ENSG00000240389	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_APD_CTG1
ENSG00000189068			protein_coding	19
ENSG00000086200	SignalP-noTM		protein_coding	5
ENSG00000077279			protein_coding	X
ENSG00000274707	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000174599		TMhelix	protein_coding	4
ENSG00000234876	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000099840	SignalP-noTM		protein_coding	19
ENSG00000159640	SignalP-noTM		protein_coding	17
ENSG00000173559			protein_coding	2
ENSG00000264813			protein_coding	17
ENSG00000171853			protein_coding	2
ENSG00000141429		TMhelix	protein_coding	18
ENSG00000083307			protein_coding	8
ENSG00000099840			protein_coding	19
ENSG00000278369	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000234508			protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000277596		TMhelix	protein_coding	CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000203950			protein_coding	X
ENSG00000189068	SignalP-noTM	TMhelix	protein_coding	19
ENSG00000178460			protein_coding	8
ENSG00000189068	SignalP-noTM		protein_coding	19
ENSG00000172081			protein_coding	19
ENSG00000141429			protein_coding	18
ENSG00000189068		TMhelix	protein_coding	19
ENSG00000196972			protein_coding	X
ENSG00000181035			protein_coding	19
ENSG00000224107			protein_coding	X
ENSG00000248385		TMhelix	protein_coding	19
ENSG00000115268			protein_coding	19
ENSG00000248385	SignalP-noTM	TMhelix	protein_coding	19
ENSG00000138823	SignalP-noTM		protein_coding	4
ENSG00000086189			protein_coding	5
ENSG00000197982			protein_coding	1
ENSG00000171345			protein_coding	17
ENSG00000137142	SignalP-noTM		protein_coding	9
ENSG00000275730		TMhelix	protein_coding	CHR_HSCHR19_4_CTG3_1
ENSG00000196449			protein_coding	1
ENSG00000180611			protein_coding	3
ENSG00000148834			protein_coding	10
ENSG00000171403			protein_coding	17
ENSG00000186468			protein_coding	5
ENSG00000163743			protein_coding	4
ENSG00000186468		TMhelix	protein_coding	5
ENSG00000145331			protein_coding	4
ENSG00000121807		TMhelix	protein_coding	3
ENSG00000167258			protein_coding	17
ENSG00000152348			protein_coding	5
ENSG00000180071			protein_coding	9
ENSG00000232106		TMhelix	protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000160791		TMhelix	protein_coding	3
ENSG00000136874		TMhelix	protein_coding	9
ENSG00000137709			protein_coding	11
ENSG00000136874			protein_coding	9
ENSG00000170909	SignalP-noTM		protein_coding	19
ENSG00000104760	SignalP-noTM		protein_coding	8
ENSG00000227761	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000174796			protein_coding	4
ENSG00000283486			protein_coding	9
ENSG00000274843			protein_coding	CHR_HSCHR3_3_CTG3
ENSG00000224242		TMhelix	protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000174796		TMhelix	protein_coding	4
ENSG00000274843	SignalP-noTM		protein_coding	CHR_HSCHR3_3_CTG3
ENSG00000224242			protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000115129			protein_coding	2
ENSG00000275730	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19_4_CTG3_1
ENSG00000080503	SignalP-noTM		protein_coding	9
ENSG00000186184			protein_coding	13
ENSG00000219626			protein_coding	2
ENSG00000227761			protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000116785	SignalP-noTM		protein_coding	1
ENSG00000164610			protein_coding	7
ENSG00000275730			protein_coding	CHR_HSCHR19_4_CTG3_1
ENSG00000234794	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000116785			protein_coding	1
ENSG00000276582		TMhelix	protein_coding	CHR_HSCHR2_1_CTG7_2
ENSG00000176732			protein_coding	2
ENSG00000152253			protein_coding	2
ENSG00000184007			protein_coding	1
ENSG00000147010			protein_coding	X
ENSG00000174697	SignalP-noTM		protein_coding	7
ENSG00000276087			protein_coding	2
ENSG00000173575			protein_coding	15
ENSG00000073803			protein_coding	3
ENSG00000198089			protein_coding	22
ENSG00000153922			protein_coding	5
ENSG00000186453			protein_coding	2
ENSG00000186847			protein_coding	17
ENSG00000227357	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000172292		TMhelix	protein_coding	2
ENSG00000065621			protein_coding	10
ENSG00000186832			protein_coding	17
ENSG00000182552			protein_coding	4
ENSG00000160284			protein_coding	21
ENSG00000228080	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000228080			protein_coding	CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000159588			protein_coding	1
ENSG00000141428			protein_coding	18
ENSG00000152254		TMhelix	protein_coding	2
ENSG00000152254			protein_coding	2
ENSG00000121797		TMhelix	protein_coding	3
ENSG00000152977			protein_coding	3
ENSG00000229252	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000138495			protein_coding	3
ENSG00000188786			protein_coding	1
ENSG00000111110			protein_coding	12
ENSG00000121577			protein_coding	3
ENSG00000213689		TMhelix	protein_coding	3
ENSG00000279765			protein_coding	15
ENSG00000148841	SignalP-noTM		protein_coding	10
ENSG00000121577		TMhelix	protein_coding	3
ENSG00000204950			protein_coding	11
ENSG00000163900			protein_coding	3
ENSG00000163900		TMhelix	protein_coding	3
ENSG00000283329			protein_coding	9
ENSG00000174963			protein_coding	3
ENSG00000170906			protein_coding	19
ENSG00000185721			protein_coding	22
ENSG00000068137			protein_coding	17
ENSG00000170906		TMhelix	protein_coding	19
ENSG00000003137			protein_coding	2
ENSG00000003137		TMhelix	protein_coding	2
ENSG00000058804		TMhelix	protein_coding	1
ENSG00000174963	SignalP-noTM		protein_coding	3
ENSG00000163359	SignalP-noTM		protein_coding	2
ENSG00000120051			protein_coding	10
ENSG00000184005		TMhelix	protein_coding	1
ENSG00000091137		TMhelix	protein_coding	7
ENSG00000068137	SignalP-noTM		protein_coding	17
ENSG00000242389			protein_coding	Y
ENSG00000184005			protein_coding	1
ENSG00000116586			protein_coding	1
ENSG00000091137			protein_coding	7
ENSG00000105619			protein_coding	19
ENSG00000169840			protein_coding	13
ENSG00000163359			protein_coding	2
ENSG00000166148		TMhelix	protein_coding	12
ENSG00000132698			protein_coding	1
ENSG00000023318	SignalP-noTM		protein_coding	9
ENSG00000107077			protein_coding	9
ENSG00000139515			protein_coding	13
ENSG00000173947			protein_coding	1
ENSG00000160285			protein_coding	21
ENSG00000163072			protein_coding	2
ENSG00000142583		TMhelix	protein_coding	1
ENSG00000197429			protein_coding	1
ENSG00000196911			protein_coding	6
ENSG00000167797			protein_coding	11
ENSG00000184708			protein_coding	22
ENSG00000164053			protein_coding	3
ENSG00000115020			protein_coding	2
ENSG00000117069	SignalP-TM	TMhelix	protein_coding	1
ENSG00000117069			protein_coding	1
ENSG00000169807			protein_coding	Y
ENSG00000105618			protein_coding	19
ENSG00000169551	SignalP-noTM		protein_coding	X
ENSG00000104738			protein_coding	8
ENSG00000165556			protein_coding	13
ENSG00000147251			protein_coding	X
ENSG00000183807		TMhelix	protein_coding	6
ENSG00000184210		TMhelix	protein_coding	X
ENSG00000159592			protein_coding	1
ENSG00000283644			protein_coding	X
ENSG00000282725			protein_coding	CHR_HSCHR16_3_CTG1
ENSG00000186376			protein_coding	X
ENSG00000169756			protein_coding	2
ENSG00000238210			protein_coding	X
ENSG00000106344			protein_coding	7
ENSG00000159596		TMhelix	protein_coding	1
ENSG00000134058			protein_coding	5
ENSG00000241878			protein_coding	22
ENSG00000171532			protein_coding	17
ENSG00000116852			protein_coding	1
ENSG00000060656	SignalP-noTM	TMhelix	protein_coding	1
ENSG00000175691			protein_coding	19
ENSG00000154781			protein_coding	3
ENSG00000133393			protein_coding	16
ENSG00000047634			protein_coding	X
ENSG00000244414	SignalP-noTM		protein_coding	1
ENSG00000112559			protein_coding	6
ENSG00000204084			protein_coding	1
ENSG00000127252			protein_coding	3
ENSG00000276734			protein_coding	CHR_HSCHR2_2_CTG7_2
ENSG00000276333			protein_coding	CHR_HSCHR16_4_CTG1
ENSG00000096171			protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000128422			protein_coding	17
ENSG00000206208	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000135298		TMhelix	protein_coding	6
ENSG00000127249		TMhelix	protein_coding	3
ENSG00000196924			protein_coding	X
ENSG00000206208	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000261787			protein_coding	8
ENSG00000127249			protein_coding	3
ENSG00000133980			protein_coding	14
ENSG00000061455			protein_coding	5
ENSG00000227567			protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000104490			protein_coding	8
ENSG00000183379		TMhelix	protein_coding	14
ENSG00000183379			protein_coding	14
ENSG00000168575		TMhelix	protein_coding	8
ENSG00000229470			protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000227567	SignalP-noTM		protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000168575			protein_coding	8
ENSG00000274334	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR16_3_CTG1
ENSG00000223887			protein_coding	CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000277399	SignalP-noTM	TMhelix	protein_coding	17
ENSG00000147262		TMhelix	protein_coding	X
ENSG00000088038			protein_coding	19
ENSG00000278760			protein_coding	CHR_HSCHR16_3_CTG1
ENSG00000173612	SignalP-noTM	TMhelix	protein_coding	6
ENSG00000176209		TMhelix	protein_coding	8
ENSG00000187527		TMhelix	protein_coding	3
ENSG00000196141			protein_coding	2
ENSG00000176209			protein_coding	8
ENSG00000274636			protein_coding	CHR_HSCHR16_3_CTG1
ENSG00000237056			protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000177875			protein_coding	12
ENSG00000168538			protein_coding	4
ENSG00000168497			protein_coding	2
ENSG00000204195		TMhelix	protein_coding	X
ENSG00000105617			protein_coding	19
ENSG00000273822			protein_coding	CHR_HSCHR3_3_CTG3
ENSG00000127989			protein_coding	7
ENSG00000066135			protein_coding	1
ENSG00000254726			protein_coding	1
ENSG00000120332	SignalP-noTM		protein_coding	1
ENSG00000156282		TMhelix	protein_coding	21
ENSG00000185002			protein_coding	6
ENSG00000137265			protein_coding	6
ENSG00000282228			protein_coding	CHR_HSCHR16_3_CTG1
ENSG00000010610	SignalP-noTM	TMhelix	protein_coding	12
ENSG00000284989			protein_coding	1
ENSG00000156284		TMhelix	protein_coding	21
ENSG00000167608			protein_coding	19
ENSG00000186912		TMhelix	protein_coding	X
ENSG00000172640		TMhelix	protein_coding	12
ENSG00000144339		TMhelix	protein_coding	2
ENSG00000231129			protein_coding	CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000281486			protein_coding	CHR_HSCHR2_3_CTG1
ENSG00000102871			protein_coding	16
ENSG00000187166			protein_coding	12
ENSG00000154146			protein_coding	11
ENSG00000188694			protein_coding	21
ENSG00000232263			protein_coding	21
ENSG00000197683			protein_coding	21
ENSG00000206107			protein_coding	21
ENSG00000276196	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19_4_CTG3_1
ENSG00000186980			protein_coding	21
ENSG00000182816			protein_coding	21
ENSG00000010610			protein_coding	12
ENSG00000198390			protein_coding	21
ENSG00000274410	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR19_4_CTG3_1
ENSG00000240432			protein_coding	21
ENSG00000066777			protein_coding	8
ENSG00000170734			protein_coding	6
ENSG00000167528			protein_coding	12
ENSG00000154646		TMhelix	protein_coding	21
ENSG00000167608		TMhelix	protein_coding	19
ENSG00000154646			protein_coding	21
ENSG00000172432			protein_coding	6
ENSG00000145725			protein_coding	5
ENSG00000010610	SignalP-noTM		protein_coding	12
ENSG00000104218			protein_coding	8
ENSG00000276126	SignalP-noTM	TMhelix	protein_coding	CHR_HSCHR2_3_CTG15
ENSG00000231617			protein_coding	CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000128944			protein_coding	15
ENSG00000132872		TMhelix	protein_coding	18
ENSG00000196510			protein_coding	12
ENSG00000132872			protein_coding	18
ENSG00000019102	SignalP-noTM	TMhelix	protein_coding	11
ENSG00000129003			protein_coding	15
ENSG00000141161			protein_coding	17
ENSG00000277926			protein_coding	CHR_HSCHR2_3_CTG15
ENSG00000170162			protein_coding	6
ENSG00000280688			protein_coding	CHR_HSCHR5_5_CTG1
ENSG00000102878			protein_coding	16
ENSG00000273822		TMhelix	protein_coding	CHR_HSCHR3_3_CTG3
ENSG00000116649			protein_coding	1
ENSG00000125505			protein_coding	19
ENSG00000178125			protein_coding	8
ENSG00000111229			protein_coding	12
ENSG00000274211			protein_coding	17
ENSG00000082126			protein_coding	2
