ensembl_gene_id	ensembl_transcript_id	ensembl_exon_id	rank	transcript_length
ENSG00000147724	ENST00000395297	ENSE00001664480	20	7401
ENSG00000099840	ENST00000395301	ENSE00003743971	10	975
ENSG00000138674	ENST00000395310	ENSE00003849677	27	4298
ENSG00000126777	ENST00000395314	ENSE00003539693	44	4728
ENSG00000213626	ENST00000395323	ENSE00001642935	3	2930
ENSG00000241258	ENST00000395326	ENSE00001760117	6	2774
ENSG00000101191	ENST00000395343	ENSE00001521414	16	8479
ENSG00000213639	ENST00000395366	ENSE00001906903	8	4916
ENSG00000204287	ENST00000395388	ENSE00001880478	5	1235
ENSG00000175787	ENST00000395395	ENSE00001421123	5	2374
ENSG00000137819	ENST00000395407	ENSE00001521630	9	5372
ENSG00000106153	ENST00000395422	ENSE00001370638	4	797
ENSG00000198218	ENST00000395443	ENSE00001309363	10	3257
ENSG00000213658	ENST00000395456	ENSE00000000138	12	1671
ENSG00000168175	ENST00000395468	ENSE00001490330	4	6466
ENSG00000168961	ENST00000395473	ENSE00002399822	11	1724
ENSG00000196296	ENST00000395503	ENSE00002593016	23	3493
ENSG00000083290	ENST00000395544	ENSE00001805712	27	9149
ENSG00000225697	ENST00000395550	ENSE00001868440	21	2611
ENSG00000183696	ENST00000395564	ENSE00003520957	9	1664
ENSG00000165156	ENST00000395571	ENSE00002138192	4	4899
ENSG00000166484	ENST00000395604	ENSE00003557625	7	2902
ENSG00000171931	ENST00000395665	ENSE00001825335	14	3401
ENSG00000197930	ENST00000395686	ENSE00001376586	16	5139
ENSG00000284194	ENST00000395693	ENSE00000000240	2	984
ENSG00000164051	ENST00000395694	ENSE00003848956	4	1611
ENSG00000146676	ENST00000395699	ENSE00001522527	1	9232
ENSG00000128165	ENST00000395737	ENSE00001522660	3	4213
ENSG00000174808	ENST00000395743	ENSE00001774644	6	2653
ENSG00000109321	ENST00000395748	ENSE00001522686	6	1234
ENSG00000058404	ENST00000395749	ENSE00001522695	24	4545
ENSG00000163739	ENST00000395761	ENSE00001785277	4	1174
ENSG00000077238	ENST00000395762	ENSE00001522736	11	3624
ENSG00000149089	ENST00000395787	ENSE00002192018	7	1246
ENSG00000081051	ENST00000395792	ENSE00002061556	15	2426
ENSG00000090905	ENST00000395799	ENSE00003519261	25	8491
ENSG00000141040	ENST00000395825	ENSE00003842651	6	7639
ENSG00000115138	ENST00000395826	ENSE00001834880	3	1128
ENSG00000101146	ENST00000395841	ENSE00003845672	12	2385
ENSG00000073150	ENST00000395842	ENSE00001523039	3	3052
ENSG00000100483	ENST00000395860	ENSE00003460595	6	1772
ENSG00000101144	ENST00000395863	ENSE00001523115	7	4021
ENSG00000103353	ENST00000395878	ENSE00001291859	7	4745
ENSG00000002746	ENST00000395891	ENSE00001673445	30	9453
ENSG00000163827	ENST00000395905	ENSE00001523226	9	4890
ENSG00000241322	ENST00000395906	ENSE00001560217	12	7540
ENSG00000106571	ENST00000395925	ENSE00001523264	15	8405
ENSG00000125409	ENST00000395930	ENSE00003655868	9	1740
ENSG00000183625	ENST00000395940	ENSE00001523313	2	1638
ENSG00000204427	ENST00000395952	ENSE00001887769	20	1977
ENSG00000164924	ENST00000395958	ENSE00003739644	6	5011
ENSG00000113391	ENST00000395965	ENSE00001926306	11	4684
ENSG00000118307	ENST00000395987	ENSE00003847953	16	2510
ENSG00000148942	ENST00000396005	ENSE00001690284	15	6285
ENSG00000152422	ENST00000396027	ENSE00001931094	8	1602
ENSG00000114978	ENST00000396049	ENSE00001813102	6	4896
ENSG00000169981	ENST00000396056	ENSE00001178523	4	2658
ENSG00000171956	ENST00000396057	ENSE00001523708	2	2871
ENSG00000140307	ENST00000396060	ENSE00001685599	5	1559
ENSG00000100442	ENST00000396062	ENSE00003847980	7	1299
ENSG00000140297	ENST00000396065	ENSE00001523748	3	4934
ENSG00000132464	ENST00000396073	ENSE00000850995	9	5679
ENSG00000185219	ENST00000396077	ENSE00001523776	8	18314
ENSG00000066654	ENST00000396083	ENSE00001523808	4	4357
ENSG00000124201	ENST00000396105	ENSE00001523886	14	7209
ENSG00000156170	ENST00000396124	ENSE00001628316	9	1795
ENSG00000179454	ENST00000396128	ENSE00002445140	5	6522
ENSG00000152409	ENST00000396137	ENSE00001837691	11	9096
ENSG00000185104	ENST00000396153	ENSE00001819739	19	6821
ENSG00000083828	ENST00000396154	ENSE00001658745	3	2196
ENSG00000213762	ENST00000396161	ENSE00001524097	3	4924
ENSG00000187094	ENST00000396169	ENSE00001715035	5	1504
ENSG00000198563	ENST00000396172	ENSE00003850394	11	1681
ENSG00000154678	ENST00000396191	ENSE00001524195	18	4349
ENSG00000151116	ENST00000396197	ENSE00002235260	12	4207
ENSG00000188846	ENST00000396203	ENSE00003694887	6	7136
ENSG00000008394	ENST00000396210	ENSE00001524244	4	925
ENSG00000107897	ENST00000396271	ENSE00003754449	13	3903
ENSG00000115738	ENST00000396290	ENSE00001524495	3	1299
ENSG00000072864	ENST00000396354	ENSE00001524685	9	3203
ENSG00000166783	ENST00000396368	ENSE00001950037	27	7730
ENSG00000139083	ENST00000396373	ENSE00002242232	8	6144
ENSG00000156968	ENST00000396385	ENSE00001782714	4	5894
ENSG00000122565	ENST00000396386	ENSE00001553667	6	2061
ENSG00000170892	ENST00000396388	ENSE00003850377	4	2160
ENSG00000154330	ENST00000396396	ENSE00003550830	11	3626
ENSG00000198951	ENST00000396398	ENSE00001109463	9	3696
ENSG00000134551	ENST00000396400	ENSE00002305151	4	3177
ENSG00000137869	ENST00000396402	ENSE00001524808	10	4403
ENSG00000198346	ENST00000396403	ENSE00001524810	4	6153
ENSG00000196417	ENST00000396408	ENSE00001524825	4	4572
ENSG00000179889	ENST00000396410	ENSE00002585281	23	4598
ENSG00000171033	ENST00000396418	ENSE00002091070	4	3962
ENSG00000164749	ENST00000396423	ENSE00001524887	10	4200
ENSG00000197497	ENST00000396424	ENSE00003097857	4	4158
ENSG00000107863	ENST00000396432	ENSE00003841524	26	7381
ENSG00000205810	ENST00000396439	ENSE00003501226	7	1025
ENSG00000197822	ENST00000396442	ENSE00002050990	9	6181
ENSG00000141499	ENST00000396463	ENSE00000000142	11	1749
ENSG00000197429	ENST00000396478	ENSE00001874727	9	3117
ENSG00000183323	ENST00000396496	ENSE00002021812	12	4283
ENSG00000169031	ENST00000396578	ENSE00001664747	52	8038
ENSG00000204614	ENST00000396581	ENSE00003844568	6	2047
ENSG00000145740	ENST00000396591	ENSE00001525561	16	3992
ENSG00000166478	ENST00000396602	ENSE00001525604	16	2900
ENSG00000100473	ENST00000396618	ENSE00001953870	12	2536
ENSG00000147576	ENST00000396623	ENSE00001692632	14	1972
ENSG00000081052	ENST00000396625	ENSE00001124612	48	9984
ENSG00000137098	ENST00000396638	ENSE00001921541	7	1716
ENSG00000142937	ENST00000396651	ENSE00003597943	6	778
ENSG00000152056	ENST00000396654	ENSE00001525839	5	3986
ENSG00000171766	ENST00000396659	ENSE00001847421	9	2348
ENSG00000106460	ENST00000396668	ENSE00001525875	8	12351
ENSG00000123219	ENST00000396679	ENSE00001525909	11	1731
ENSG00000111676	ENST00000396684	ENSE00002321959	10	4702
ENSG00000182247	ENST00000396703	ENSE00001525971	6	2715
ENSG00000111669	ENST00000396705	ENSE00001385368	7	1351
ENSG00000115661	ENST00000396738	ENSE00001819845	8	3118
ENSG00000112462	ENST00000396806	ENSE00001767835	1	1869
ENSG00000090006	ENST00000396819	ENSE00000000063	30	4961
ENSG00000197296	ENST00000396825	ENSE00000844863	2	4628
ENSG00000213923	ENST00000396832	ENSE00001840267	11	2817
ENSG00000144597	ENST00000396842	ENSE00001815343	6	4447
ENSG00000140987	ENST00000396852	ENSE00001228145	7	3108
ENSG00000104814	ENST00000396857	ENSE00002764596	31	2631
ENSG00000140993	ENST00000396862	ENSE00001526524	2	3421
ENSG00000213928	ENST00000396864	ENSE00003613834	9	1626
ENSG00000177058	ENST00000396865	ENSE00003611644	16	2522
ENSG00000085644	ENST00000396878	ENSE00002673948	6	3311
ENSG00000166762	ENST00000396879	ENSE00001526572	13	4009
ENSG00000100146	ENST00000396884	ENSE00003848621	4	2885
ENSG00000213931	ENST00000396895	ENSE00001484208	3	623
ENSG00000146587	ENST00000396912	ENSE00001526717	5	6612
ENSG00000163528	ENST00000396914	ENSE00001950009	3	1433
ENSG00000070718	ENST00000396926	ENSE00001526776	9	3494
ENSG00000167332	ENST00000396950	ENSE00001563120	2	2792
ENSG00000180785	ENST00000396952	ENSE00001600443	2	3050
ENSG00000164172	ENST00000396954	ENSE00002028084	7	4166
ENSG00000162076	ENST00000396958	ENSE00003850085	4	990
ENSG00000158669	ENST00000396987	ENSE00001526959	13	6298
ENSG00000115232	ENST00000397033	ENSE00001070439	28	6781
ENSG00000074370	ENST00000397041	ENSE00003476805	21	4695
ENSG00000124564	ENST00000397060	ENSE00001711693	13	2052
ENSG00000116044	ENST00000397062	ENSE00002816418	5	2446
ENSG00000162063	ENST00000397066	ENSE00001909744	17	4230
ENSG00000167311	ENST00000397068	ENSE00001402403	4	1232
ENSG00000091428	ENST00000397081	ENSE00001527250	31	4301
ENSG00000164850	ENST00000397088	ENSE00001919675	2	2613
ENSG00000146540	ENST00000397098	ENSE00001527278	5	2138
ENSG00000213983	ENST00000397120	ENSE00003599155	22	2598
ENSG00000196109	ENST00000397121	ENSE00002515516	3	2946
ENSG00000160321	ENST00000397126	ENSE00001527394	4	9088
ENSG00000180979	ENST00000397130	ENSE00001527414	6	7097
ENSG00000123243	ENST00000397146	ENSE00001527484	14	6716
ENSG00000122692	ENST00000397149	ENSE00001482364	12	7136
ENSG00000092529	ENST00000397163	ENSE00003589768	24	3315
ENSG00000197124	ENST00000397165	ENSE00001527566	4	3244
ENSG00000085788	ENST00000397166	ENSE00002190460	18	4682
ENSG00000130988	ENST00000397180	ENSE00003893148	8	2168
ENSG00000007168	ENST00000397195	ENSE00000668677	11	5589
ENSG00000111186	ENST00000397196	ENSE00001527637	5	2238
ENSG00000133612	ENST00000397238	ENSE00001883577	18	3494
ENSG00000168907	ENST00000397272	ENSE00001272519	20	5587
ENSG00000100342	ENST00000397278	ENSE00001909014	6	2795
ENSG00000137055	ENST00000397292	ENSE00001483692	14	4724
ENSG00000214026	ENST00000397298	ENSE00003664374	5	673
ENSG00000243789	ENST00000397299	ENSE00001550778	8	1409
ENSG00000107105	ENST00000397312	ENSE00003895823	7	3983
ENSG00000157110	ENST00000397323	ENSE00002123633	9	2874
ENSG00000198125	ENST00000397326	ENSE00001106915	3	1070
ENSG00000185163	ENST00000397333	ENSE00001528235	15	4702
ENSG00000063854	ENST00000397356	ENSE00002590337	9	2619
ENSG00000184545	ENST00000397374	ENSE00001301940	7	4824
ENSG00000074071	ENST00000397375	ENSE00000945911	3	998
ENSG00000214063	ENST00000397397	ENSE00003548838	9	1379
ENSG00000011243	ENST00000397410	ENSE00003487431	14	2078
ENSG00000007545	ENST00000397412	ENSE00001200751	21	7972
ENSG00000177697	ENST00000397420	ENSE00003847891	9	1545
ENSG00000188428	ENST00000397457	ENSE00001482342	5	2659
ENSG00000150551	ENST00000397463	ENSE00001384648	3	3458
ENSG00000172590	ENST00000397496	ENSE00001891228	5	1111
ENSG00000103275	ENST00000397514	ENSE00002595541	7	2850
ENSG00000126001	ENST00000397527	ENSE00001529065	35	15434
ENSG00000214097	ENST00000397537	ENSE00001911783	3	1790
ENSG00000214102	ENST00000397541	ENSE00002519956	12	3061
ENSG00000099834	ENST00000397542	ENSE00001529139	15	3359
ENSG00000141519	ENST00000397545	ENSE00001845941	20	4288
ENSG00000006459	ENST00000397560	ENSE00001155929	20	9220
ENSG00000214114	ENST00000397572	ENSE00001459249	5	2532
ENSG00000099849	ENST00000397583	ENSE00002168084	6	2017
ENSG00000153046	ENST00000397588	ENSE00001820854	7	3503
ENSG00000171262	ENST00000397609	ENSE00001529389	8	4388
ENSG00000127585	ENST00000397621	ENSE00003530942	6	3519
ENSG00000146842	ENST00000397622	ENSE00001529430	15	3455
ENSG00000257949	ENST00000397640	ENSE00001529499	4	974
ENSG00000133422	ENST00000397641	ENSE00000879839	26	5657
ENSG00000204852	ENST00000397659	ENSE00002378299	15	2222
ENSG00000214160	ENST00000397676	ENSE00001529651	9	1552
ENSG00000147457	ENST00000397677	ENSE00001792813	11	3410
ENSG00000182362	ENST00000397701	ENSE00001529749	5	739
ENSG00000186522	ENST00000397712	ENSE00003598204	11	3014
ENSG00000160285	ENST00000397728	ENSE00003493068	22	4886
ENSG00000242852	ENST00000397732	ENSE00001893054	4	4897
ENSG00000160282	ENST00000397746	ENSE00003681420	14	1890
ENSG00000197646	ENST00000397747	ENSE00001919793	7	2432
ENSG00000129472	ENST00000397762	ENSE00001493846	8	2914
ENSG00000214194	ENST00000397764	ENSE00001530053	3	1011
ENSG00000182405	ENST00000397766	ENSE00001294545	1	6604
ENSG00000076344	ENST00000397770	ENSE00003684171	17	2399
ENSG00000122490	ENST00000397778	ENSE00001542201	6	2544
ENSG00000108510	ENST00000397786	ENSE00001226185	30	10461
ENSG00000171812	ENST00000397799	ENSE00001144083	4	4669
ENSG00000154134	ENST00000397801	ENSE00003846449	28	4528
ENSG00000173588	ENST00000397809	ENSE00002328721	17	3686
ENSG00000214212	ENST00000397820	ENSE00001530359	7	1210
ENSG00000147010	ENST00000397821	ENSE00001938509	18	4728
ENSG00000196914	ENST00000397843	ENSE00001364735	41	10326
ENSG00000214226	ENST00000397861	ENSE00001929077	8	2037
ENSG00000080608	ENST00000397885	ENSE00001914286	18	2187
ENSG00000196872	ENST00000397899	ENSE00001530647	10	3873
ENSG00000131165	ENST00000397901	ENSE00002348401	7	2342
ENSG00000205439	ENST00000397907	ENSE00001370311	1	410
ENSG00000067798	ENST00000397909	ENSE00002357417	40	10219
ENSG00000221837	ENST00000397911	ENSE00001530698	1	1286
ENSG00000128563	ENST00000397912	ENSE00003669049	6	2159
ENSG00000169302	ENST00000397936	ENSE00002057341	13	5333
ENSG00000170677	ENST00000397942	ENSE00001530862	2	5703
ENSG00000118492	ENST00000397944	ENSE00003671725	36	5318
ENSG00000129538	ENST00000397967	ENSE00001929748	2	914
ENSG00000081138	ENST00000397968	ENSE00001530997	12	12136
ENSG00000104613	ENST00000397977	ENSE00001206712	17	2517
ENSG00000166401	ENST00000397985	ENSE00001896189	7	3321
ENSG00000147113	ENST00000398000	ENSE00001552345	5	4631
ENSG00000175782	ENST00000398004	ENSE00001421649	5	17722
ENSG00000154928	ENST00000398015	ENSE00001855733	16	4674
ENSG00000166396	ENST00000398019	ENSE00001531190	8	2195
ENSG00000101337	ENST00000398022	ENSE00003888753	18	3768
ENSG00000214285	ENST00000398023	ENSE00001531214	3	1231
ENSG00000125388	ENST00000398052	ENSE00003843664	16	2372
ENSG00000174206	ENST00000398055	ENSE00001531346	3	4159
ENSG00000175215	ENST00000398073	ENSE00001531465	8	4785
ENSG00000214309	ENST00000398075	ENSE00001531468	2	1226
ENSG00000152558	ENST00000398136	ENSE00002180894	5	3304
ENSG00000111906	ENST00000398153	ENSE00003710267	6	1446
ENSG00000160200	ENST00000398165	ENSE00000000270	17	2495
ENSG00000101294	ENST00000398174	ENSE00001556098	13	1715
ENSG00000214360	ENST00000398186	ENSE00001531999	4	704
ENSG00000175336	ENST00000398189	ENSE00001658798	2	1750
ENSG00000160193	ENST00000398208	ENSE00003552431	11	2106
ENSG00000146350	ENST00000398212	ENSE00002123057	32	5101
ENSG00000244752	ENST00000398215	ENSE00001725060	6	769
ENSG00000073969	ENST00000398238	ENSE00001830581	21	3983
ENSG00000154359	ENST00000398246	ENSE00001930562	12	3618
ENSG00000214414	ENST00000398290	ENSE00003684119	6	1353
ENSG00000214415	ENST00000398291	ENSE00001532501	8	1239
ENSG00000206538	ENST00000398399	ENSE00001533052	4	10438
ENSG00000134042	ENST00000398439	ENSE00003654223	8	5200
ENSG00000214510	ENST00000398450	ENSE00003848588	5	620
ENSG00000186452	ENST00000398458	ENSE00001337227	5	1457
ENSG00000214513	ENST00000398468	ENSE00001533249	3	2433
ENSG00000240542	ENST00000398470	ENSE00001470849	1	753
ENSG00000161813	ENST00000398473	ENSE00002105635	16	6441
ENSG00000145217	ENST00000398516	ENSE00001533425	3	3413
ENSG00000204571	ENST00000398530	ENSE00001533486	1	1021
ENSG00000204572	ENST00000398531	ENSE00001533489	1	1173
ENSG00000188895	ENST00000398532	ENSE00002723822	9	5035
ENSG00000241233	ENST00000398534	ENSE00001533511	1	1185
ENSG00000244411	ENST00000398536	ENSE00001533519	1	1403
ENSG00000114541	ENST00000398540	ENSE00001149203	23	6283
ENSG00000172361	ENST00000398545	ENSE00001173180	8	1824
ENSG00000144747	ENST00000398559	ENSE00001909854	17	6879
ENSG00000115464	ENST00000398571	ENSE00001744938	80	11675
ENSG00000253873	ENST00000398587	ENSE00002118557	4	4787
ENSG00000254122	ENST00000398594	ENSE00003470687	4	4775
ENSG00000157601	ENST00000398598	ENSE00003850052	17	2776
ENSG00000084207	ENST00000398606	ENSE00003822108	7	741
ENSG00000172748	ENST00000398612	ENSE00003843727	6	2803
ENSG00000251664	ENST00000398631	ENSE00003472859	4	5401
ENSG00000177994	ENST00000398634	ENSE00003687620	5	1975
ENSG00000122852	ENST00000398636	ENSE00003897398	6	2215
ENSG00000111371	ENST00000398637	ENSE00001534088	17	8097
ENSG00000249158	ENST00000398640	ENSE00003465432	4	5407
ENSG00000104885	ENST00000398665	ENSE00001760133	28	7652
ENSG00000151233	ENST00000398675	ENSE00001098513	8	7492
ENSG00000179526	ENST00000398712	ENSE00001419331	9	1348
ENSG00000214642	ENST00000398718	ENSE00001534529	2	249
ENSG00000131508	ENST00000398733	ENSE00001549340	7	2530
ENSG00000152234	ENST00000398752	ENSE00003748171	12	5761
ENSG00000137225	ENST00000398776	ENSE00001279211	23	2718
ENSG00000120659	ENST00000398795	ENSE00000817248	5	2201
ENSG00000119471	ENST00000398805	ENSE00001534954	11	3174
ENSG00000056998	ENST00000398806	ENSE00001917377	11	3192
ENSG00000140481	ENST00000398814	ENSE00001535037	19	2750
ENSG00000100023	ENST00000398831	ENSE00001651605	20	4068
ENSG00000090238	ENST00000398841	ENSE00003672916	4	1601
ENSG00000113615	ENST00000398844	ENSE00001085928	23	6389
ENSG00000184743	ENST00000398868	ENSE00002267761	13	6899
ENSG00000204839	ENST00000398882	ENSE00002150653	14	3265
ENSG00000157551	ENST00000398938	ENSE00003705460	3	8407
ENSG00000137463	ENST00000398955	ENSE00001535760	4	1224
ENSG00000172296	ENST00000399002	ENSE00001623090	12	6191
ENSG00000145723	ENST00000399004	ENSE00002028587	8	3549
ENSG00000141425	ENST00000399022	ENSE00001536029	7	4421
ENSG00000121797	ENST00000399036	ENSE00003677771	2	1700
ENSG00000214819	ENST00000399044	ENSE00000946220	2	1048
ENSG00000198561	ENST00000399050	ENSE00003896503	21	6670
ENSG00000205629	ENST00000399069	ENSE00003690310	11	1352
ENSG00000188517	ENST00000399132	ENSE00003816979	38	7713
ENSG00000214860	ENST00000399134	ENSE00001536610	11	1979
ENSG00000159261	ENST00000399135	ENSE00001369937	2	1784
ENSG00000091542	ENST00000399138	ENSE00003531842	4	3159
ENSG00000214866	ENST00000399143	ENSE00003721176	11	2097
ENSG00000171962	ENST00000399187	ENSE00003655643	14	2031
ENSG00000168329	ENST00000399220	ENSE00001777225	2	3106
ENSG00000171988	ENST00000399262	ENSE00003844054	26	8758
ENSG00000214941	ENST00000399277	ENSE00003508283	5	2020
ENSG00000214943	ENST00000399285	ENSE00001537351	2	1240
ENSG00000180509	ENST00000399286	ENSE00001954035	4	3505
ENSG00000205670	ENST00000399292	ENSE00001537374	4	840
ENSG00000196932	ENST00000399298	ENSE00001537392	6	5087
ENSG00000243927	ENST00000399312	ENSE00003491091	3	931
ENSG00000092148	ENST00000399332	ENSE00003847849	43	9445
ENSG00000103226	ENST00000399336	ENSE00001806303	31	4320
ENSG00000103222	ENST00000399410	ENSE00001836750	31	6504
ENSG00000215018	ENST00000399429	ENSE00001817124	35	4297
ENSG00000113597	ENST00000399438	ENSE00002042978	13	2910
ENSG00000092345	ENST00000399444	ENSE00000000017	11	2974
ENSG00000215041	ENST00000399464	ENSE00002637256	29	5207
ENSG00000095015	ENST00000399503	ENSE00003569597	20	7036
ENSG00000132535	ENST00000399506	ENSE00003898185	20	6176
ENSG00000171495	ENST00000399564	ENSE00002031981	42	5280
ENSG00000171199	ENST00000399575	ENSE00001539149	3	983
ENSG00000157927	ENST00000399583	ENSE00003607340	15	5736
ENSG00000215114	ENST00000399598	ENSE00001539267	8	4971
ENSG00000005801	ENST00000399602	ENSE00001886012	6	3187
ENSG00000185739	ENST00000399609	ENSE00003567109	6	4214
ENSG00000206203	ENST00000399635	ENSE00001539405	1	1315
ENSG00000151067	ENST00000399655	ENSE00001539473	47	13744
ENSG00000137812	ENST00000399668	ENSE00000000218	26	9266
ENSG00000241598	ENST00000399682	ENSE00001539611	1	1181
ENSG00000196224	ENST00000399685	ENSE00001539621	1	899
ENSG00000180071	ENST00000399703	ENSE00001700461	16	3971
ENSG00000215187	ENST00000399742	ENSE00001787088	6	1054
ENSG00000215193	ENST00000399744	ENSE00001906999	5	18626
ENSG00000168913	ENST00000399775	ENSE00001223948	2	1028
ENSG00000073614	ENST00000399788	ENSE00001598956	28	10701
ENSG00000067900	ENST00000399799	ENSE00002580854	33	9446
ENSG00000142089	ENST00000399808	ENSE00001540252	2	611
ENSG00000215217	ENST00000399810	ENSE00001540263	3	2028
ENSG00000215218	ENST00000399816	ENSE00001540282	2	5895
ENSG00000157796	ENST00000399820	ENSE00002058280	37	4395
ENSG00000093072	ENST00000399837	ENSE00001540382	10	4355
ENSG00000091490	ENST00000399878	ENSE00002033154	24	4543
ENSG00000215262	ENST00000399881	ENSE00002089597	27	3692
ENSG00000182816	ENST00000399889	ENSE00001540640	1	882
ENSG00000085415	ENST00000399892	ENSE00001496152	9	1851
ENSG00000156284	ENST00000399899	ENSE00001540688	1	2092
ENSG00000156265	ENST00000399928	ENSE00003896872	5	1743
ENSG00000167930	ENST00000399932	ENSE00001508604	13	2909
ENSG00000183354	ENST00000399933	ENSE00001488661	8	7669
ENSG00000232196	ENST00000399974	ENSE00002313289	1	1690
